ID	Tweet	Affect Dimension	Intensity Class
2017-En-30627	@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees	joy	0: no joy can be inferred
2017-En-30567	Bring back the heyday #NominateBunkface	joy	0: no joy can be inferred
2017-En-30713	Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas #optimism	joy	0: no joy can be inferred
2017-En-30747	Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights	joy	0: no joy can be inferred
2017-En-30127	Thanks for making our Mass with Fr. Vallely respectful, meaningful, and joyful @ACSSCrusader @AssumptionHCDSB ! #SeeWithEyesOfMercy	joy	3: high amount of joy can be inferred
2017-En-30905	@Elaminova sparkling water makes your life sparkly	joy	1: low amount of joy can be inferred
2017-En-30996	During the day @JeffProbst is jovial. At #TribalCouncil he's a different,  darker fellow.  Still simply but smiles are few. #Survivor	joy	0: no joy can be inferred
2017-En-30857	If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.	joy	0: no joy can be inferred
2017-En-30205	@bradshawjp Sweet! 	joy	2: moderate amount of joy can be inferred
2017-En-31460	@homoaesthetics YESYESYES like jd is the closest cahracter that is similar to blaine!! the optimism and ability to crack tough characters	joy	3: high amount of joy can be inferred
2017-En-30223	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #lol  #punny	joy	2: moderate amount of joy can be inferred
2017-En-30324	— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].	joy	2: moderate amount of joy can be inferred
2017-En-30736	@ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really wasn't.--	joy	0: no joy can be inferred
2017-En-31542	#PeopleLikeMeBecause    People are using this hashtag to brag about themselves.  I'm not interested in pleasing others, but in pleasing God.	joy	0: no joy can be inferred
2017-En-30006	@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile	joy	3: high amount of joy can be inferred
2017-En-31297	And 9/10 the character is a woman. Because if a man is fat he's jovial. If a woman is fat she's useless and maybe evil amirite?	joy	0: no joy can be inferred
2017-En-30866	A #new day to #live and #smile. Hope all the #followers a nice #night or #day. :D	joy	3: high amount of joy can be inferred
2017-En-30689	@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead	joy	0: no joy can be inferred
2017-En-30908	&amp; as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy &amp; men get lazy &amp; then it's just pointless	joy	0: no joy can be inferred
2017-En-31048	#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.	joy	0: no joy can be inferred
2017-En-31429	A lot of positives tonight. A clean sheet, Payet got some free kick practice, Zaza looked lively and made a lot of good runs	joy	3: high amount of joy can be inferred
2017-En-30231	Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love	joy	2: moderate amount of joy can be inferred
2017-En-31386	Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen	joy	3: high amount of joy can be inferred
2017-En-30434	My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing 	joy	1: low amount of joy can be inferred
2017-En-30190	Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.	joy	2: moderate amount of joy can be inferred
2017-En-31500	Latest on new optimism on keeping #Raiders in #Oakland, live right now on @KCBSNews: @NFL meets here w/Lott &amp; Schaaf to talk new stadium	joy	1: low amount of joy can be inferred
2017-En-31275	#FF @ManihaAamir @adrence Keep on #smiling … !	joy	1: low amount of joy can be inferred
2017-En-31050	Learning is key while converting your leaning to someone else is door, so when you do both you will open the door of success.\n\n #x33 	joy	1: low amount of joy can be inferred
2017-En-31572	Sanatana Lopez is definitely me 😂 #glee	joy	2: moderate amount of joy can be inferred
2017-En-30244	@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day	joy	2: moderate amount of joy can be inferred
2017-En-30083	@JackAndJack I'm so lively for listen💗😀	joy	3: high amount of joy can be inferred
2017-En-31360	A warm #smile is the universal language of kindness William Arthur Ward #love #kindness	joy	2: moderate amount of joy can be inferred
2017-En-30665	@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice	joy	0: no joy can be inferred
2017-En-30755	@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes	joy	0: no joy can be inferred
2017-En-30725	@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?	joy	0: no joy can be inferred
2017-En-30143	Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing	joy	3: high amount of joy can be inferred
2017-En-30718	I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	joy	0: no joy can be inferred
2017-En-30962	@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO 	joy	2: moderate amount of joy can be inferred
2017-En-31097	Accept the #challenges so that you can feel the exhilaration of victory.	joy	0: no joy can be inferred
2017-En-31169	Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp ⬅️ #chirp #appsworld #socialmedia @DanielFeuer merci🎈	joy	1: low amount of joy can be inferred
2017-En-31160	Literally feels sg to be happy with sam😍	joy	3: high amount of joy can be inferred
2017-En-30860	@len_snart Mick nods. 'I would like that.' He went back to his food, smiling as he finished it.	joy	2: moderate amount of joy can be inferred
2017-En-30318	I found #marmite in Australia. `:) 	joy	2: moderate amount of joy can be inferred
2017-En-31413	Most of PROFITABLE FX MONEY MANAGER clients don't mind with high profit share we take, since they are very #happy with the returns they make	joy	1: low amount of joy can be inferred
2017-En-30990	@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st 	joy	0: no joy can be inferred
2017-En-30601	every day i have to think in my mind will this be pleasing to God. my decision making, the way i react, treat ppl, speak, am i pleasing God.	joy	0: no joy can be inferred
2017-En-30808	@torbalan I still have some shred of optimism. It's rapidly disappearing however...	joy	0: no joy can be inferred
2017-En-30068	@TheSandraGal Glad to see that you're having fun in the sun. Water sports are always fun, challenging, and exhilarating. #happiness #beauty	joy	3: high amount of joy can be inferred
2017-En-30504	I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various	joy	1: low amount of joy can be inferred
2017-En-31204	I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! 	joy	3: high amount of joy can be inferred
2017-En-31440	Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there!	joy	2: moderate amount of joy can be inferred
2017-En-31254	@Elliot_Eastwick just play rappers delight and have a 15 minute kip	joy	0: no joy can be inferred
2017-En-30722	@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. 	joy	0: no joy can be inferred
2017-En-30399	What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg #levity	joy	1: low amount of joy can be inferred
2017-En-31241	@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining!  #socialmedia	joy	2: moderate amount of joy can be inferred
2017-En-30002	Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️	joy	3: high amount of joy can be inferred
2017-En-30195	Lmboo , using my nephew for meme 	joy	2: moderate amount of joy can be inferred
2017-En-30739	@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? 	joy	0: no joy can be inferred
2017-En-30061	By the way, I'm wearing the smile you gave me today. \n #you #me 	joy	3: high amount of joy can be inferred
2017-En-30456	“When we give cheerfully and accept gratefully, everyone is blessed.”―Maya Angelou	joy	1: low amount of joy can be inferred
2017-En-31369	Reflection: the grind has been so REAL! Working 2 jobs &amp; being in school. #ksudsm #ksu #recruiter #instructor #tumble #cheer #gradschool	joy	0: no joy can be inferred
2017-En-30628	Being playful as shit😤	joy	0: no joy can be inferred
2017-En-30657	Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.	joy	0: no joy can be inferred
2017-En-30511	@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily lots💘	joy	1: low amount of joy can be inferred
2017-En-31230	When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye 	joy	0: no joy can be inferred
2017-En-31268	gifs on iOS10 messaging app are hilarious.	joy	2: moderate amount of joy can be inferred
2017-En-31081	Wishing the Ipswich Tigers good luck in their games throughout homecoming week!! We are cheering you on here at the City Office! GO TIGERS!	joy	3: high amount of joy can be inferred
2017-En-30097	Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo	joy	3: high amount of joy can be inferred
2017-En-30525	I am always ready to .	joy	1: low amount of joy can be inferred
2017-En-30033	This is the day You've made, \n\nLet us rehoi rejoice and be glad with all that I am. \n\n😊💖\n\n#aja \nGood morning!!!!	joy	3: high amount of joy can be inferred
2017-En-31505	Get there deviant differently enigmatic bellboy in passage to correct thy ring up jaunty: IWLDpe	joy	0: no joy can be inferred
2017-En-30514	#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic	joy	1: low amount of joy can be inferred
2017-En-30799	@LaurenBrierley2 sparkling water = death	joy	0: no joy can be inferred
2017-En-31489	Better mood today! Bring me #teasing, #flirting, #xdressers, #laughter, and #roleplayers! Also #confessions and #secrets @underdeskloser	joy	3: high amount of joy can be inferred
2017-En-30946	My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky 	joy	3: high amount of joy can be inferred
2017-En-31451	That was a lovely story to actually see Ruth and hubby who won the cashcow @sunriseon7.It was so funny when she left the phone #happy 😊	joy	3: high amount of joy can be inferred
2017-En-31299	It is not joy that makes us #grateful . It is #gratitude that makes us #joyful .\n - David Rast	joy	2: moderate amount of joy can be inferred
2017-En-30900	@GigaFag @pipertownsend_ snapchat new would beg to differ 	joy	0: no joy can be inferred
2017-En-30435	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. 	joy	1: low amount of joy can be inferred
2017-En-31613	It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.	joy	2: moderate amount of joy can be inferred
2017-En-30322	@jaime_scurr: any team in the world would be totally elated to get to have you on it XD	joy	2: moderate amount of joy can be inferred
2017-En-31039	🍃When #life shows you have a hundred reasons to cry, show it that you have a hundred and one reasons to #smile. 🍃 #quotes @Mind_Console	joy	2: moderate amount of joy can be inferred
2017-En-31077	Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love	joy	2: moderate amount of joy can be inferred
2017-En-31314	@MillieetylerX I thought everyday was a glee day??	joy	0: no joy can be inferred
2017-En-30709	@ryanwilson2015 That's why compatibility is key as it lowers hedonic volatility.	joy	0: no joy can be inferred
2017-En-31522	And thus begins my 2 week holiday! 😏😏\n #holiday  #ghastinoir #rest	joy	3: high amount of joy can be inferred
2017-En-30037	the thought of you gets me through my day. the thought of your smile never fails at making me smile 💚	joy	3: high amount of joy can be inferred
2017-En-31073	@Tjsotomayor snow pig,  that's hilarious. Lmaooo	joy	3: high amount of joy can be inferred
2017-En-30173	@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha	joy	2: moderate amount of joy can be inferred
2017-En-30506	Twitter is a font of endless hilarity.	joy	1: low amount of joy can be inferred
2017-En-30644	If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' -Sherlock Holmes-	joy	0: no joy can be inferred
2017-En-30059	second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL 	joy	3: high amount of joy can be inferred
2017-En-30313	Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee	joy	2: moderate amount of joy can be inferred
2017-En-30945	My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy	joy	3: high amount of joy can be inferred
2017-En-30807	Your glee filled Normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.	joy	0: no joy can be inferred
2017-En-30828	I love my family so much #lucky #grateful #smartassfamily #hilarious #love	joy	3: high amount of joy can be inferred
2017-En-30764	@BbeautifulSoul_ u always gotta attitude tho ... 😕 cheer up	joy	0: no joy can be inferred
2017-En-30268	Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals	joy	2: moderate amount of joy can be inferred
2017-En-30835	@Gronnhair @buryprofs @DittoBistro it was indeed lovely and the team were incredibly attentive and on the ball. Cheese was a lively gesture!	joy	2: moderate amount of joy can be inferred
2017-En-31079	@peregrinator1 I admittedly went into this series thinking we'd see the Jedi in their heyday, not as dysfunctional UN Peacekeepers in space	joy	0: no joy can be inferred
2017-En-30308	talk about a mood pickup i went from depressed to elated so fast	joy	2: moderate amount of joy can be inferred
2017-En-30820	hate overthinking e v e r y t h i n g like i jus' wanna be happy pls	joy	0: no joy can be inferred
2017-En-30867	@DocBellsSwan *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.	joy	2: moderate amount of joy can be inferred
2017-En-31579	How do adults remain jovial amidst all the bad news?	joy	0: no joy can be inferred
2017-En-31595	We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails	joy	0: no joy can be inferred
2017-En-31445	If you love singing, but don't have time for a weekly choir, come down to #KWOIR at @theartworksuk tomorrow! #Choir #glee #musiclondon	joy	1: low amount of joy can be inferred
2017-En-30985	Modern family never fails to cheer me up. Especially Phil.	joy	3: high amount of joy can be inferred
2017-En-31111	A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .	joy	0: no joy can be inferred
2017-En-30229	Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!	joy	2: moderate amount of joy can be inferred
2017-En-30832	This tweet is dedicated to my back pain, which I do not understand because I am youthful and spry. Full of life. Vivacious.	joy	0: no joy can be inferred
2017-En-31300	Obfuscated magazines in passage to unite with in order to thine mirth conjunction treat quotient sufficiently: lEAqIWY	joy	0: no joy can be inferred
2017-En-30054	You know you're in love when all you can do is smile whenever you talk about how he is to someone.	joy	3: high amount of joy can be inferred
2017-En-30949	They tend to loosen up a bit when drunk, and can seem pretty cheerful.	joy	1: low amount of joy can be inferred
2017-En-31418	@sophtulig I personally prefer being happy.	joy	1: low amount of joy can be inferred
2017-En-30497	Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords	joy	1: low amount of joy can be inferred
2017-En-30733	But i'll be a pity. 🐑 #lively	joy	0: no joy can be inferred
2017-En-30623	@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.	joy	0: no joy can be inferred
2017-En-30211	@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE	joy	2: moderate amount of joy can be inferred
2017-En-31246	@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious	joy	2: moderate amount of joy can be inferred
2017-En-30813	But i'll be a pity. 🐑 	joy	0: no joy can be inferred
2017-En-30220	chirp chirp! what a beautiful white and red bird! 🐦	joy	2: moderate amount of joy can be inferred
2017-En-30298	Watch this amazing live.ly broadcast by @hannah..mccloud #lively #musically	joy	2: moderate amount of joy can be inferred
2017-En-30209	@crimpoop my adorable and cheerful daughter\nAlways pouring positivity green goo on me\ndare hurt her and you'll see hell //growls\n\n#PandaBot	joy	2: moderate amount of joy can be inferred
2017-En-31069	3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.	joy	1: low amount of joy can be inferred
2017-En-30230	@adamrodricks I like your optimism!	joy	2: moderate amount of joy can be inferred
2017-En-30360	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert 	joy	1: low amount of joy can be inferred
2017-En-31354	Always be full of joy in the Lord, I say it again- rejoice. Philippians 4:4	joy	1: low amount of joy can be inferred
2017-En-30385	#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary	joy	1: low amount of joy can be inferred
2017-En-31316	@_aiseela\nHe will rejoice over you with gladness, \nHe will renew you with His love, \nHe will rejoice over you with singing.	joy	2: moderate amount of joy can be inferred
2017-En-30815	The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay	joy	0: no joy can be inferred
2017-En-31068	How's it possible to go from cheery earlier to the worst mood possible now🙄	joy	0: no joy can be inferred
2017-En-30354	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism	joy	1: low amount of joy can be inferred
2017-En-31375	Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace 	joy	0: no joy can be inferred
2017-En-30761	@TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self.	joy	0: no joy can be inferred
2017-En-30660	Question for all the cheerleaders who ages out!!\nHow to I make my senior year of cheer more memorable	joy	0: no joy can be inferred
2017-En-30953	I just want to let everyone out there know you are wonderful people! #beyourself #happy #cheerful #late-night #compliment #behappy	joy	3: high amount of joy can be inferred
2017-En-31292	@OtherkinOK @ParadisoAdam Very nice show guys! Now I have supported you, I expect you cheering at my @dublinmarathon on Oct 30th 😉😎👍	joy	3: high amount of joy can be inferred
2017-En-31438	Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016	joy	3: high amount of joy can be inferred
2017-En-31031	@MarkDice Agreed.So tired of this nonsense . Soros must be elated.	joy	0: no joy can be inferred
2017-En-31559	@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.	joy	1: low amount of joy can be inferred
2017-En-30590	@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.	joy	0: no joy can be inferred
2017-En-31404	@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please	joy	0: no joy can be inferred
2017-En-31508	Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport	joy	0: no joy can be inferred
2017-En-31144	Only person that could manage to get bright pink lipstick all over my brand new white dress 😩😂	joy	0: no joy can be inferred
2017-En-30478	Accept the challenges so that you can feel the exhilaration of victory. -George S. Patton	joy	1: low amount of joy can be inferred
2017-En-30741	Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back :(	joy	0: no joy can be inferred
2017-En-31467	@Nick_Offerman &amp; @MeganOMullally 's #Summerof69 show was raw sexuality and pure #mirth ! Thanks for the belly laughs and butt sex japes!	joy	3: high amount of joy can be inferred
2017-En-31329	its been ages since ive had shawarma my stomach is #rejoicing	joy	2: moderate amount of joy can be inferred
2017-En-30858	It's #HobbitDay! \nHobbit's give gifts on their birthdays, so I'm sharing the gift of #glee today! Find something that makes you happy!	joy	3: high amount of joy can be inferred
2017-En-31033	Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends #happy	joy	3: high amount of joy can be inferred
2017-En-30492	It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up 🤗	joy	1: low amount of joy can be inferred
2017-En-31472	Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS	joy	3: high amount of joy can be inferred
2017-En-31074	“Set a goal to achieve something that is so big, so exhilarating that it excites you and scares you at the same time.” \n― Bob Proctor	joy	1: low amount of joy can be inferred
2017-En-31208	Hearing your parent say they're proud of you elicits infinite waves of unconceivable glee.	joy	3: high amount of joy can be inferred
2017-En-30816	@SenJohnMcCain @WSJ an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!	joy	0: no joy can be inferred
2017-En-30773	So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so grim.	joy	0: no joy can be inferred
2017-En-30117	My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy	joy	3: high amount of joy can be inferred
2017-En-30767	@ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. @BuckshotBandit1 @dapostrophearcy	joy	0: no joy can be inferred
2017-En-30973	All the bright places :(	joy	0: no joy can be inferred
2017-En-30992	Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too	joy	0: no joy can be inferred
2017-En-31468	.@marcorubio mentions his high school-aged daughters, 'should be a joyous occasion' when they go to college, not bring 'fear,' 'trepidation'	joy	0: no joy can be inferred
2017-En-30670	Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically	joy	0: no joy can be inferred
2017-En-31066	what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle	joy	0: no joy can be inferred
2017-En-30579	@Devilligan It's a beautifully sincere balancing act of grief and hilarity.	joy	0: no joy can be inferred
2017-En-30894	@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) #smile	joy	3: high amount of joy can be inferred
2017-En-30404	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove 	joy	1: low amount of joy can be inferred
2017-En-30204	the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me	joy	2: moderate amount of joy can be inferred
2017-En-30376	@__PeterPanda yes bro it's actually breezy	joy	1: low amount of joy can be inferred
2017-En-31219	Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie	joy	2: moderate amount of joy can be inferred
2017-En-30090	Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious	joy	3: high amount of joy can be inferred
2017-En-30933	one thing I can say is that you kept me smiling	joy	2: moderate amount of joy can be inferred
2017-En-30694	Never make a #decision when you're #angry and never make a #promise when you're . #wisewords	joy	0: no joy can be inferred
2017-En-31388	The LORD your God is in your midst—a warrior bringing victory. He will create calm with his love; he will rejoice over you with singing.	joy	1: low amount of joy can be inferred
2017-En-31435	@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Dean looks hilarious and damn I got fat	joy	1: low amount of joy can be inferred
2017-En-30987	@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.	joy	3: high amount of joy can be inferred
2017-En-30958	I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn	joy	0: no joy can be inferred
2017-En-30763	@alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable	joy	0: no joy can be inferred
2017-En-31083	It is so exhilarating taking on the challenge of demonstrating + explaining WHY #JamesJoyce's #Ulysses is so endearing &amp; wonderful!	joy	2: moderate amount of joy can be inferred
2017-En-30082	I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #اليوم_الوطني	joy	3: high amount of joy can be inferred
2017-En-30350	Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there	joy	1: low amount of joy can be inferred
2017-En-30814	Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. 	joy	0: no joy can be inferred
2017-En-30547	@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions'	joy	0: no joy can be inferred
2017-En-31497	@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -	joy	0: no joy can be inferred
2017-En-31502	everyone hates twice, and i kinda did too but they got bops i'm bumping rn to cheer up	joy	0: no joy can be inferred
2017-En-31539	Treat joy and laughter as a form of worship and spiritual warfare!  #live #victory #worship	joy	3: high amount of joy can be inferred
2017-En-31564	i made a squirrel friend today! i gave him the core of the plum i was eating. he seemed very happy.	joy	3: high amount of joy can be inferred
2017-En-30333	her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.	joy	2: moderate amount of joy can be inferred
2017-En-30417	I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍	joy	1: low amount of joy can be inferred
2017-En-31055	#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst 	joy	2: moderate amount of joy can be inferred
2017-En-31043	But uncle buck is on tho . #UncleBuck #hilarious	joy	1: low amount of joy can be inferred
2017-En-30154	@Olajide_Shutti lmaoo. It will be a joyful day.	joy	3: high amount of joy can be inferred
2017-En-30325	the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight	joy	2: moderate amount of joy can be inferred
2017-En-30538	i started glee from the beginning n i'm crying they were such babies i love my children	joy	1: low amount of joy can be inferred
2017-En-30930	This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any #optimism	joy	0: no joy can be inferred
2017-En-30795	Turns out 'it' wasn't even anything to be concerned about at all. Im happy and a bit frustrated it took so long to get this answer.	joy	0: no joy can be inferred
2017-En-31560	@MrsTaraX @PlateGotAte YES! I am rejoicing	joy	3: high amount of joy can be inferred
2017-En-30571	@finkowska just rejoice if you get paid for it.	joy	0: no joy can be inferred
2017-En-30397	Watch this amazing live.ly broadcast by @katyy.mae  #musically	joy	1: low amount of joy can be inferred
2017-En-31309	Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy	joy	3: high amount of joy can be inferred
2017-En-30189	I am always ready to #smile.	joy	2: moderate amount of joy can be inferred
2017-En-30543	lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them	joy	0: no joy can be inferred
2017-En-30395	Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU	joy	1: low amount of joy can be inferred
2017-En-30817	Seriously @marksandspencer I'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food, when's it going up? 😢	joy	0: no joy can be inferred
2017-En-30020	@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious	joy	3: high amount of joy can be inferred
2017-En-30158	Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating	joy	3: high amount of joy can be inferred
2017-En-31119	Remember when Joe and Quinn had a thing on glee	joy	0: no joy can be inferred
2017-En-30588	The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov #optimism #quote	joy	0: no joy can be inferred
2017-En-30738	The #house no longer echoes with our #laughter. We light up our #memories of the #home and sit in the cold, #waiting. #amwriting #nostalgia	joy	0: no joy can be inferred
2017-En-31609	To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry #smile #offalonehugots	joy	0: no joy can be inferred
2017-En-30934	#blackish always has me #rollin #hilarious	joy	3: high amount of joy can be inferred
2017-En-31428	@menglishmusic Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.	joy	3: high amount of joy can be inferred
2017-En-31148	@dee5479 Electro Set was pure enjoyment &amp; exhilarating, captivating, &amp; Poetic, Raw, exciting ..,	joy	3: high amount of joy can be inferred
2017-En-30861	@yungdoujin wouldn't that basically be sparkling water	joy	0: no joy can be inferred
2017-En-30216	@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling	joy	2: moderate amount of joy can be inferred
2017-En-31191	Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp	joy	1: low amount of joy can be inferred
2017-En-30754	@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump	joy	0: no joy can be inferred
