ID	Tweet	Affect Dimension	Intensity Class
2017-En-20929	@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible	fear	0: no fear can be inferred
2017-En-22025	@ManUtd carrick and Herrera proved their worth last night. What more does Rooney need to do to get dropped #awful. Rashford needs to start	fear	0: no fear can be inferred
2017-En-21937	Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont  #be #happy	fear	0: no fear can be inferred
2017-En-20085	I have another test tonight #nervous	fear	3: high amount of fear can be inferred
2017-En-20161	both afraid of all the same things	fear	2: moderate amount of fear can be inferred
2017-En-20921	Omg he kissed her🙈 #shy #w	fear	0: no fear can be inferred
2017-En-21772	@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.	fear	0: no fear can be inferred
2017-En-21751	@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.	fear	0: no fear can be inferred
2017-En-20345	Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans	fear	1: low amount of fear can be inferred
2017-En-20122	Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme	fear	2: moderate amount of fear can be inferred
2017-En-20696	Heard of panic! At the disco? How about Kach-ing! at the ATM	fear	0: no fear can be inferred
2017-En-22070	If I'm working and I know you're working., keep in touch with other woman cuz you make me nervous... #OffTop	fear	2: moderate amount of fear can be inferred
2017-En-20653	The 'banter' from Craigen and Sutton on BT is fucking horrid	fear	0: no fear can be inferred
2017-En-20301	@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.	fear	1: low amount of fear can be inferred
2017-En-20233	Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕	fear	1: low amount of fear can be inferred
2017-En-20157	It's 5:55am. I'm hungry but there is no food. #panic	fear	2: moderate amount of fear can be inferred
2017-En-20061	Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.	fear	3: high amount of fear can be inferred
2017-En-22066	@ceIestialfoxx I don't even remember that part 😅 the movie wasn't terrible, it just wasn't very scary and I expected a better ending 🙄	fear	0: no fear can be inferred
2017-En-21035	The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums 	fear	0: no fear can be inferred
2017-En-20356	David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor	fear	1: low amount of fear can be inferred
2017-En-20529	Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS	fear	0: no fear can be inferred
2017-En-21002	Ramos with his ground shaking headers..😏	fear	0: no fear can be inferred
2017-En-20284	We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16	fear	1: low amount of fear can be inferred
2017-En-21121	My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe	fear	0: no fear can be inferred
2017-En-20771	@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness	fear	0: no fear can be inferred
2017-En-20654	Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice	fear	0: no fear can be inferred
2017-En-20403	Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep	fear	0: no fear can be inferred
2017-En-20964	This maybe a new start but it will always be align with the end. #start #forward	fear	0: no fear can be inferred
2017-En-20639	@andrewspoooner wouldn't cross the street to piss on its server if it was on dire	fear	0: no fear can be inferred
2017-En-20572	@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!	fear	0: no fear can be inferred
2017-En-20446	New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror	fear	0: no fear can be inferred
2017-En-21423	@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer	fear	0: no fear can be inferred
2017-En-20200	@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?	fear	2: moderate amount of fear can be inferred
2017-En-21458	I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.	fear	3: high amount of fear can be inferred
2017-En-20757	#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash	fear	0: no fear can be inferred
2017-En-21374	@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted #bully	fear	0: no fear can be inferred
2017-En-22033	Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! 	fear	0: no fear can be inferred
2017-En-20782	Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!	fear	0: no fear can be inferred
2017-En-20706	Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC	fear	0: no fear can be inferred
2017-En-21667	@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence	fear	0: no fear can be inferred
2017-En-20008	My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible	fear	3: high amount of fear can be inferred
2017-En-20012	Im not a #nervouswreck, Im a #nervous #pileup. #GoingCrazy #HelpMe #Insane #Antisocial	fear	3: high amount of fear can be inferred
2017-En-20399	PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot	fear	0: no fear can be inferred
2017-En-20981	@siomo @NEWSTALK1010 20 says he gets reelected..... #be 	fear	0: no fear can be inferred
2017-En-22124	#soywax limited edition horror candles going up @scentedscreams! Follow us for all the latest news!! 	fear	0: no fear can be inferred
2017-En-21854	US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wife😅	fear	0: no fear can be inferred
2017-En-21352	@dish_answers I've contacted @dish @dish_answers  #service #whathappenedtocustomerservice	fear	0: no fear can be inferred
2017-En-21943	@MannersAboveAll *laughs louder this time, shaking my head* That was really cheesy, wasn't it?	fear	0: no fear can be inferred
2017-En-20151	im tired of people telling me the worry about me when in fact they probably never gave a fuck about me	fear	2: moderate amount of fear can be inferred
2017-En-21276	The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings on–but #dentists?	fear	0: no fear can be inferred
2017-En-22238	@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.	fear	0: no fear can be inferred
2017-En-20800	Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans 	fear	0: no fear can be inferred
2017-En-21440	I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry	fear	1: low amount of fear can be inferred
2017-En-20376	Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit	fear	1: low amount of fear can be inferred
2017-En-20666	Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.	fear	0: no fear can be inferred
2017-En-20371	Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.	fear	1: low amount of fear can be inferred
2017-En-21047	@GSchwartz_ it wasn't a joke . 	fear	0: no fear can be inferred
2017-En-20559	#ntfc mourinho is worried,  bringing Ibra  and Rushford on. 	fear	0: no fear can be inferred
2017-En-21051	Pretty excited for American horror story tonight	fear	0: no fear can be inferred
2017-En-21338	@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.	fear	1: low amount of fear can be inferred
2017-En-20058	I start work tmrw yall, i'm nervous lol	fear	3: high amount of fear can be inferred
2017-En-21176	@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan #timid	fear	0: no fear can be inferred
2017-En-21827	@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. 	fear	0: no fear can be inferred
2017-En-20425	can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 	fear	0: no fear can be inferred
2017-En-21328	I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day	fear	0: no fear can be inferred
2017-En-21262	What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation  #success #hustle	fear	0: no fear can be inferred
2017-En-21809	@tomsteinfort expected i thought #fear	fear	1: low amount of fear can be inferred
2017-En-21010	ok, ok.. I know.. my last tweet was #terrible	fear	0: no fear can be inferred
2017-En-21894	@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews	fear	0: no fear can be inferred
2017-En-21479	@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare	fear	2: moderate amount of fear can be inferred
2017-En-21019	if you do me wrong i will not hesitate to block you and cut you out of my life completely 😇 it's one of my greatest talents	fear	0: no fear can be inferred
2017-En-21700	Val downing a bottle of vodka there to stop her from shaking! #GBBO	fear	1: low amount of fear can be inferred
2017-En-21823	#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA	fear	1: low amount of fear can be inferred
2017-En-21380	#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there 💨	fear	0: no fear can be inferred
2017-En-21351	@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice	fear	0: no fear can be inferred
2017-En-20428	@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs	fear	0: no fear can be inferred
2017-En-20820	@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service	fear	0: no fear can be inferred
2017-En-22201	Last @LGCanada product I buy - I promise! Absolutely  #CustomerService	fear	0: no fear can be inferred
2017-En-21510	@KissFMUK rescue my morning, turned up to the gym an hour early before it opened! #nightmare ☝️	fear	0: no fear can be inferred
2017-En-22048	@ATTCares this really sucks how much your customer service sucks. I've been hung up on three times and this is absolutely horrible.	fear	0: no fear can be inferred
2017-En-20913	Shoutout to @VZWSupport for ruining my iPhone 7 order!! 	fear	0: no fear can be inferred
2017-En-22243	Seeing huge or really full  backpacks on people fills me with anxiety	fear	3: high amount of fear can be inferred
2017-En-20115	@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(	fear	2: moderate amount of fear can be inferred
2017-En-20620	@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...	fear	0: no fear can be inferred
2017-En-20338	when people hit on me i try to shake them off by talking about how i hide from communism	fear	1: low amount of fear can be inferred
2017-En-20026	Breaking out in hives for the first time since college finals. #anxiety sucks	fear	3: high amount of fear can be inferred
2017-En-20911	Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror	fear	0: no fear can be inferred
2017-En-20004	This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened	fear	3: high amount of fear can be inferred
2017-En-21861	@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now. 	fear	0: no fear can be inferred
2017-En-21639	@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully	fear	0: no fear can be inferred
2017-En-22121	@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting	fear	0: no fear can be inferred
2017-En-22047	@susanbrodigan @lyricconcert Ha yes- the look of despair!	fear	1: low amount of fear can be inferred
2017-En-20643	Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 	fear	0: no fear can be inferred
2017-En-21876	@ETimsNet I wanted him dropped a while ago. Its a concern for us no doubt	fear	0: no fear can be inferred
2017-En-20336	@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys 🐴🦄	fear	1: low amount of fear can be inferred
2017-En-20295	We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars	fear	1: low amount of fear can be inferred
2017-En-21181	@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful, powerful animals.	fear	0: no fear can be inferred
2017-En-21560	Wtf are United doing, shocking defending	fear	0: no fear can be inferred
2017-En-20833	I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins	fear	0: no fear can be inferred
2017-En-20499	Thought I left that part of life behind me\nIt's back to haunt every girl that loves me	fear	0: no fear can be inferred
2017-En-20280	I want to slide into the dms but im too fucking shy 	fear	1: low amount of fear can be inferred
2017-En-20923	@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.	fear	0: no fear can be inferred
2017-En-21954	@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.	fear	1: low amount of fear can be inferred
2017-En-20165	@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice 	fear	2: moderate amount of fear can be inferred
2017-En-22148	@JustinTrudeau opened doors to terrorism and he will pay for it. @CP24 @globalnewsto	fear	0: no fear can be inferred
2017-En-21109	This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon	fear	0: no fear can be inferred
2017-En-21525	What's up Cowboys? 	fear	0: no fear can be inferred
2017-En-21648	@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +	fear	1: low amount of fear can be inferred
2017-En-20372	It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. 	fear	1: low amount of fear can be inferred
2017-En-20469	@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2	fear	0: no fear can be inferred
2017-En-20592	@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. 	fear	0: no fear can be inferred
2017-En-21407	On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy	fear	1: low amount of fear can be inferred
2017-En-20805	.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage	fear	0: no fear can be inferred
2017-En-20166	My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :')	fear	2: moderate amount of fear can be inferred
2017-En-21623	@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-	fear	0: no fear can be inferred
2017-En-21923	@MoonPendent13 One of my friends has a fear of mirrors because he tried to summon Bloody Mary, and he thinks she's going to pop up any time!	fear	0: no fear can be inferred
2017-En-21238	#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?	fear	0: no fear can be inferred
2017-En-20737	@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible	fear	0: no fear can be inferred
2017-En-21577	@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it 	fear	0: no fear can be inferred
2017-En-20689	When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly	fear	0: no fear can be inferred
2017-En-21463	sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fi…	fear	0: no fear can be inferred
2017-En-20883	@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool 	fear	0: no fear can be inferred
2017-En-20210	I hate having ideas but being too afraid to share them 😔	fear	2: moderate amount of fear can be inferred
2017-En-21007	What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success	fear	0: no fear can be inferred
2017-En-21898	Arguing with these people doesn't work anyway, they just threaten to put you in death camps.	fear	1: low amount of fear can be inferred
2017-En-21043	Round 2  #pcola	fear	0: no fear can be inferred
2017-En-20237	@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.	fear	1: low amount of fear can be inferred
2017-En-21563	day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.	fear	1: low amount of fear can be inferred
2017-En-22229	Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless 	fear	0: no fear can be inferred
2017-En-21454	Changing my hair again #shocking	fear	0: no fear can be inferred
2017-En-22045	I've said it before and I'll say it again: It's God! All God! Only God! #awe #archippusawakening #entirelybyhisgrace	fear	0: no fear can be inferred
2017-En-21049	Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks 😂	fear	0: no fear can be inferred
2017-En-21948	Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain	fear	3: high amount of fear can be inferred
2017-En-20836	Fuck being shy, I'm trying to be up in them thighs.	fear	0: no fear can be inferred
2017-En-20844	My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years	fear	0: no fear can be inferred
2017-En-20778	@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules	fear	0: no fear can be inferred
2017-En-20527	Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.	fear	0: no fear can be inferred
2017-En-20578	That goes the #alarm	fear	0: no fear can be inferred
2017-En-20063	Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation	fear	3: high amount of fear can be inferred
2017-En-21769	Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do 	fear	0: no fear can be inferred
2017-En-20568	When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love 🎶	fear	0: no fear can be inferred
2017-En-20273	@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway	fear	1: low amount of fear can be inferred
2017-En-21505	@peterdaou What? Hillary has 27 different controversies and she gets asked NOTHING about any of them. Truth is she's a horrible candidate	fear	0: no fear can be inferred
2017-En-21533	“What worries you masters you.” - Haddon Robinson @ChoGMinistries #Jesusisthesubject   #anxious	fear	0: no fear can be inferred
2017-En-20604	Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.	fear	0: no fear can be inferred
2017-En-20577	#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional	fear	0: no fear can be inferred
2017-En-20899	A shy failure is nobler than an immodest success.	fear	0: no fear can be inferred
2017-En-21382	RIP 'dancing on my own' after that awful song and dance	fear	0: no fear can be inferred
2017-En-20939	Walk right through them! See way past them, and don't even hesitate running them over.	fear	0: no fear can be inferred
2017-En-21086	My mind always seems to work its best at night 	fear	0: no fear can be inferred
2017-En-20181	@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror	fear	2: moderate amount of fear can be inferred
2017-En-20918	@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions 	fear	0: no fear can be inferred
2017-En-21419	I'm a shy person	fear	0: no fear can be inferred
2017-En-21593	@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.	fear	0: no fear can be inferred
2017-En-20733	@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down	fear	0: no fear can be inferred
2017-En-21315	@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??	fear	1: low amount of fear can be inferred
2017-En-20395	.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support	fear	0: no fear can be inferred
2017-En-22073	Left my phone in Mcds #panic	fear	2: moderate amount of fear can be inferred
2017-En-20941	#smackdev #ptp #start word	fear	0: no fear can be inferred
2017-En-22165	@rockandpop pomte A Muse com panic Station Exitaso	fear	0: no fear can be inferred
2017-En-20758	@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.	fear	0: no fear can be inferred
2017-En-21912	@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right	fear	0: no fear can be inferred
2017-En-20435	@YahooCare data stolen in 2014 and only now do you tell us #shocking.	fear	0: no fear can be inferred
2017-En-20363	They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.	fear	1: low amount of fear can be inferred
2017-En-21106	@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! 	fear	0: no fear can be inferred
2017-En-22160	one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.	fear	2: moderate amount of fear can be inferred
2017-En-22189	I feel really nervous, or anxious. Idk. My leg keeps shaking. Hmm	fear	3: high amount of fear can be inferred
2017-En-20502	We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer	fear	0: no fear can be inferred
2017-En-21309	It is important to seek peace, even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace	fear	0: no fear can be inferred
2017-En-20801	Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech	fear	0: no fear can be inferred
2017-En-20862	@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle	fear	0: no fear can be inferred
2017-En-20417	He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror	fear	0: no fear can be inferred
2017-En-20067	I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems	fear	3: high amount of fear can be inferred
2017-En-20032	Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life	fear	3: high amount of fear can be inferred
2017-En-21142	Pull over #tonight and make your car #shake 😋💦	fear	0: no fear can be inferred
2017-En-20590	these confident bitches should scare you the most	fear	0: no fear can be inferred
2017-En-21744	And it's hard to dance with a devil on your back\nSo shake him off.	fear	0: no fear can be inferred
2017-En-21160	Honestly, there are some awful people on the internet... smh...	fear	0: no fear can be inferred
2017-En-22177	I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless	fear	2: moderate amount of fear can be inferred
2017-En-20114	@SusannahSpot I could pop round #nightmare	fear	2: moderate amount of fear can be inferred
2017-En-21597	This weather making me dread work tonight	fear	2: moderate amount of fear can be inferred
2017-En-21145	@annalisewrobel_ awe thank you so much love 💕	fear	0: no fear can be inferred
2017-En-20256	It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged	fear	1: low amount of fear can be inferred
2017-En-20520	@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy	fear	0: no fear can be inferred
2017-En-20105	@alivitali that's what I'm afraid of!	fear	2: moderate amount of fear can be inferred
2017-En-20180	I'm afraid she's the goat you libeling people? #afraid #goat #libeling	fear	2: moderate amount of fear can be inferred
2017-En-21414	@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic	fear	2: moderate amount of fear can be inferred
2017-En-22005	😩😩😩😩 heads melted, very tired but can't sleep. #nightmare	fear	3: high amount of fear can be inferred
2017-En-21872	Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking	fear	1: low amount of fear can be inferred
2017-En-21974	@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!	fear	0: no fear can be inferred
2017-En-21981	That was a fast response madrid.....Zidane threaten unuh	fear	0: no fear can be inferred
2017-En-21640	@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe 	fear	0: no fear can be inferred
2017-En-21389	@PARISDENNARD why should I listen to someone with a tie like that? 	fear	0: no fear can be inferred
2017-En-20936	@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;	fear	0: no fear can be inferred
2017-En-21604	I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid	fear	0: no fear can be inferred
2017-En-22163	@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time	fear	0: no fear can be inferred
2017-En-21622	@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone	fear	0: no fear can be inferred
2017-En-21201	He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂	fear	0: no fear can be inferred
2017-En-21381	I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood	fear	0: no fear can be inferred
2017-En-21302	@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!	fear	2: moderate amount of fear can be inferred
2017-En-20566	think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein	fear	0: no fear can be inferred
2017-En-20795	How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible	fear	0: no fear can be inferred
2017-En-21668	Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me	fear	0: no fear can be inferred
2017-En-20601	Research has determined 70% of #laughter is actually #anxiety.	fear	0: no fear can be inferred
2017-En-20550	i wanna passion and fear	fear	0: no fear can be inferred
2017-En-20638	@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again	fear	0: no fear can be inferred
2017-En-20419	@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.	fear	0: no fear can be inferred
2017-En-20309	Girls with hairy arms scare me	fear	1: low amount of fear can be inferred
2017-En-21392	@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel	fear	0: no fear can be inferred
2017-En-21976	@The_East_End And the air raid alarm was actually false.  There was no attack inbound at the time.	fear	0: no fear can be inferred
2017-En-21259	Be #afraid of the #quiet ones they are the ones who actually #think.	fear	0: no fear can be inferred
2017-En-21009	@DreKnott You've got tremendous range.	fear	0: no fear can be inferred
2017-En-21689	THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. 	fear	0: no fear can be inferred
2017-En-21347	Even at this level, rojo still manages to play god damn awful. #MUFC	fear	0: no fear can be inferred
2017-En-22227	Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC	fear	2: moderate amount of fear can be inferred
2017-En-20471	#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!	fear	0: no fear can be inferred
2017-En-21384	Caballero having a nightmare #sweeperkeepernot	fear	1: low amount of fear can be inferred
2017-En-21903	Embarrassing lack of defensive depth coming back to haunt us.	fear	0: no fear can be inferred
2017-En-20702	If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful	fear	0: no fear can be inferred
2017-En-20549	Jk I'm not a loner just really shy 😅	fear	0: no fear can be inferred
2017-En-20153	Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous	fear	2: moderate amount of fear can be inferred
2017-En-21029	In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood 	fear	0: no fear can be inferred
2017-En-20329	Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k #apprehension?	fear	1: low amount of fear can be inferred
