ID	Tweet	Affect Dimension	Intensity Class
2017-En-40946	Long day, kind tweets, our melancholy, @DownFrontArtist defeats.	sadness	2: moderate amount of sadness can be inferred
2017-En-40631	Just put the winter duvet on ☃️❄️🌬☔️ #serious	sadness	0: no sadness can be inferred
2017-En-40007	my life in one word is depressing	sadness	3: high amount of sadness can be inferred
2017-En-20256	It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged	sadness	3: high amount of sadness can be inferred
2017-En-40989	Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/	sadness	2: moderate amount of sadness can be inferred
2017-En-41423	I'm looking for a good promoter #rock #blues	sadness	0: no sadness can be inferred
2017-En-40457	Niggas murking in each other. In murky water, I try to swim.	sadness	1: low amount of sadness can be inferred
2017-En-40343	@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.	sadness	1: low amount of sadness can be inferred
2017-En-40045	Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching	sadness	3: high amount of sadness can be inferred
2017-En-40952	Just reached 10k followers - WOW - thanks blues #mcfc #ctid	sadness	0: no sadness can be inferred
2017-En-41015	This night, room polluted with syringes, notebooks and shadows moving, this kind of night! Away melancholy, away!	sadness	2: moderate amount of sadness can be inferred
2017-En-41368	You forever straight so fix that frown u good😇 @amayyaaag__	sadness	0: no sadness can be inferred
2017-En-40920	@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol	sadness	0: no sadness can be inferred
2017-En-41030	Anybody know a good place to book a show in #Montreal on short but not super-short notice? #punkrock #postpunk #blues	sadness	0: no sadness can be inferred
2017-En-40378	the waitress recognised me from last time i was in there moping, after my interview haha	sadness	1: low amount of sadness can be inferred
2017-En-41252	@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it #sad	sadness	3: high amount of sadness can be inferred
2017-En-40870	Refuse to let myself get discouraged.	sadness	0: no sadness can be inferred
2017-En-40737	Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂	sadness	0: no sadness can be inferred
2017-En-20731	@MiSSLiNDZO no. 😭 the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho	sadness	2: moderate amount of sadness can be inferred
2017-En-40081	@Gaychel22 @Kellee_II @seattlepi even hard facts don't seem to be sinking in... I despair 😩	sadness	3: high amount of sadness can be inferred
2017-En-40479	The Sunderland time line is quite funny with all the doom &amp; gloom in facing us and the long trip to us midweek. #whatgoesaroundcomesaround	sadness	0: no sadness can be inferred
2017-En-40336	Feels grim not having your nails done	sadness	2: moderate amount of sadness can be inferred
2017-En-40013	I sulk too much for my own good.	sadness	3: high amount of sadness can be inferred
2017-En-20018	I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death	sadness	3: high amount of sadness can be inferred
2017-En-40146	With loyal heart is concerned. #somber	sadness	3: high amount of sadness can be inferred
2017-En-41531	I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.	sadness	0: no sadness can be inferred
2017-En-41455	@macmacm43 jeezus God 	sadness	0: no sadness can be inferred
2017-En-41211	Trial result #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40259	Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2	sadness	2: moderate amount of sadness can be inferred
2017-En-41248	oh, btw - after a 6 month depression-free time I got a relapse now... superb 	sadness	3: high amount of sadness can be inferred
2017-En-41170	@patienceinbee @camposanto But I decided to be a bit lackadaisical about getting dressed to get groceries.	sadness	0: no sadness can be inferred
2017-En-40779	@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org	sadness	0: no sadness can be inferred
2017-En-40634	need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz	sadness	0: no sadness can be inferred
2017-En-41476	@MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on solos.	sadness	0: no sadness can be inferred
2017-En-40603	there’s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan	sadness	0: no sadness can be inferred
2017-En-40541	Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious	sadness	0: no sadness can be inferred
2017-En-41145	@bldmovs sadly beautiful photo.	sadness	0: no sadness can be inferred
2017-En-40945	@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.	sadness	2: moderate amount of sadness can be inferred
2017-En-40645	I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc	sadness	0: no sadness can be inferred
2017-En-41208	@POCX100 Please don't sulk over your defeat. Come on. Head up!	sadness	0: no sadness can be inferred
2017-En-40941	@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major	sadness	0: no sadness can be inferred
2017-En-40022	It's been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice	sadness	3: high amount of sadness can be inferred
2017-En-40202	I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged	sadness	2: moderate amount of sadness can be inferred
2017-En-41325	@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage	sadness	0: no sadness can be inferred
2017-En-40655	@FatedDancer ~together.' Hermione  lowered her voice slightly, sounding somewhat  bitter, perhaps even  rueful. 'That would only get you~	sadness	0: no sadness can be inferred
2017-En-21346	penny dreadful just cleaved off a fraction of my heart	sadness	1: low amount of sadness can be inferred
2017-En-40764	Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.	sadness	0: no sadness can be inferred
2017-En-41370	@PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our corpses.	sadness	1: low amount of sadness can be inferred
2017-En-41006	Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up)	sadness	0: no sadness can be inferred
2017-En-20834	Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book	sadness	2: moderate amount of sadness can be inferred
2017-En-40242	Let us not burden our remembrances with a heaviness that's gone.\n- William Shakespeare (1564-1616)\n#forge ahead.	sadness	2: moderate amount of sadness can be inferred
2017-En-21338	@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.	sadness	1: low amount of sadness can be inferred
2017-En-41171	@pikapies I have many happy memories of the Isle Of Wight.\n...\nBut yeah, sink that shit.	sadness	1: low amount of sadness can be inferred
2017-En-41470	Up on melancholy hill	sadness	3: high amount of sadness can be inferred
2017-En-40494	@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you	sadness	0: no sadness can be inferred
2017-En-40756	Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!	sadness	0: no sadness can be inferred
2017-En-40164	@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind #unhappy	sadness	2: moderate amount of sadness can be inferred
2017-En-40398	How brave are the young individuals that have opened up to us about their #depression and #anxiety to help raise awareness!! @beyondblue	sadness	1: low amount of sadness can be inferred
2017-En-40611	Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised 	sadness	0: no sadness can be inferred
2017-En-20384	@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.	sadness	2: moderate amount of sadness can be inferred
2017-En-40527	Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.	sadness	0: no sadness can be inferred
2017-En-40914	It's really sad when you can't order goods from china and the likes because of Internet fraudsters... What's this government really doing.	sadness	2: moderate amount of sadness can be inferred
2017-En-40571	@patthemanager how could I work with @chancetherapper . ? #serious	sadness	0: no sadness can be inferred
2017-En-41388	Clean the #sink and make your #bathroom shine.	sadness	0: no sadness can be inferred
2017-En-40654	@chelseafc let them know it's the 	sadness	0: no sadness can be inferred
2017-En-40657	Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is 	sadness	0: no sadness can be inferred
2017-En-40040	After spending £450 @Debenhams I was offered a £5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy	sadness	3: high amount of sadness can be inferred
2017-En-40105	Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad	sadness	3: high amount of sadness can be inferred
2017-En-40705	@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal	sadness	0: no sadness can be inferred
2017-En-40211	@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost	sadness	2: moderate amount of sadness can be inferred
2017-En-40416	Never leave me alone with my credit card. Nope nope mope.	sadness	1: low amount of sadness can be inferred
2017-En-40082	So depressing that it's darker so much earlier now	sadness	3: high amount of sadness can be inferred
2017-En-22110	If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities	sadness	1: low amount of sadness can be inferred
2017-En-40209	@el_tityboi bc it's a gloomy day Tony	sadness	2: moderate amount of sadness can be inferred
2017-En-41464	Henny and pine apples 🤔	sadness	0: no sadness can be inferred
2017-En-21926	tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...	sadness	3: high amount of sadness can be inferred
2017-En-40940	@BokuNoGio AND his momma was worse than Tony sopranos momma #wow #sad #history #major	sadness	2: moderate amount of sadness can be inferred
2017-En-41362	@almurray hit the sink with a hammer... sorry, the universal modifier!	sadness	0: no sadness can be inferred
2017-En-40311	*Still waits for Yang. Guess she really needs her sleep or something. Kittens feeling kinda dejected right now.* #Offline	sadness	2: moderate amount of sadness can be inferred
2017-En-40017	It's a gloomy ass day	sadness	3: high amount of sadness can be inferred
2017-En-40895	My nephews n cousins are nowhere near bad guys, but they could be killed @ any moment by a cop that thought they were bc of their color #sad	sadness	3: high amount of sadness can be inferred
2017-En-40641	@WriterlyTweets Supine on the piano—lips parted. #sixwordstory #amwriting #blues #singer	sadness	0: no sadness can be inferred
2017-En-40696	Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅	sadness	0: no sadness can be inferred
2017-En-40485	@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.	sadness	0: no sadness can be inferred
2017-En-40501	@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither  #unwoke	sadness	0: no sadness can be inferred
2017-En-40685	@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.	sadness	0: no sadness can be inferred
2017-En-40091	im so gloomy today	sadness	3: high amount of sadness can be inferred
2017-En-21163	“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato	sadness	1: low amount of sadness can be inferred
2017-En-40365	@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights	sadness	1: low amount of sadness can be inferred
2017-En-41136	@BenLeubsdorf @DykstraDame @WSJ idiots are going to sink the economy with free money policies.	sadness	0: no sadness can be inferred
2017-En-41216	Fashion week this year is dull AF! Someone inspire me!!!!!! 😩	sadness	1: low amount of sadness can be inferred
2017-En-41386	@AFCGraMaChroi oh, sorry if I've discouraged you 😂	sadness	0: no sadness can be inferred
2017-En-41082	A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE #murder #suicide  #racism #pride	sadness	2: moderate amount of sadness can be inferred
2017-En-41209	me: i've actually been doing pretty well! i'm learning to manage my depression and-\nlife: yeah that's over. that's cancelled.	sadness	2: moderate amount of sadness can be inferred
2017-En-40068	The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40788	A .500 season is all I'm looking for at this point. #depressing #royals	sadness	3: high amount of sadness can be inferred
2017-En-40639	Never let me see you frown	sadness	0: no sadness can be inferred
2017-En-40244	@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??	sadness	2: moderate amount of sadness can be inferred
2017-En-41294	i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer	sadness	2: moderate amount of sadness can be inferred
2017-En-41405	@ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make	sadness	0: no sadness can be inferred
2017-En-40916	I can't wait for you to listen to my new single 'Mystery' and my new album😋. #newmusic #newsingle #newalbum #2016 #popmusic #dark	sadness	0: no sadness can be inferred
2017-En-41255	But guess what ? I'm sober	sadness	0: no sadness can be inferred
2017-En-41307	#Quote 'To say that You know Yourself without ever having been #lost to find Yourself, Is like saying You know everything' ~@Caligraphy215	sadness	0: no sadness can be inferred
2017-En-41342	@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.	sadness	1: low amount of sadness can be inferred
2017-En-40262	whenever i pout i just want Adrian to appear and tell me to stop pouting or else	sadness	2: moderate amount of sadness can be inferred
2017-En-40371	Don't wanna go to work but I want the money 	sadness	1: low amount of sadness can be inferred
2017-En-21717	@Cassena13 I know if I wasn't an optimist I would despair.	sadness	2: moderate amount of sadness can be inferred
2017-En-40898	If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby	sadness	0: no sadness can be inferred
2017-En-41112	@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!	sadness	0: no sadness can be inferred
2017-En-41214	Only God knows why things happen, sometimes it's just hard to understand.  #prayingforyou	sadness	2: moderate amount of sadness can be inferred
2017-En-40721	these grown ass lil boys yeah i can't take them serious.	sadness	0: no sadness can be inferred
2017-En-41261	This nigga doesn't even look for his real family 🙄😂 	sadness	0: no sadness can be inferred
2017-En-41460	It would appear it's a good year for the #blues	sadness	1: low amount of sadness can be inferred
2017-En-41339	@Tanzynia sadly David D is no longer with us imagine both together wow	sadness	1: low amount of sadness can be inferred
2017-En-40933	@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?	sadness	3: high amount of sadness can be inferred
2017-En-41002	@LeahSKahn honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.	sadness	0: no sadness can be inferred
2017-En-40064	We have left #Maine. #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40189	The fact I haven't had to wear a bra for a week and knowing I'll have to start wearing one again after tomorrow is depressing 🙄🙄	sadness	2: moderate amount of sadness can be inferred
2017-En-40810	@CovinoandRich just heard back2back,  guess that's why they call it the blues &amp; she's got the look, but I can only sing tickle sacks version	sadness	0: no sadness can be inferred
2017-En-41275	There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer	sadness	3: high amount of sadness can be inferred
2017-En-41471	Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim	sadness	1: low amount of sadness can be inferred
2017-En-40522	@JoaquinPutoAmo vas a ir al de the amaity affliction?	sadness	0: no sadness can be inferred
2017-En-41497	life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife	sadness	3: high amount of sadness can be inferred
2017-En-41026	Candice's standing pout face aggravates me every week	sadness	0: no sadness can be inferred
2017-En-40049	When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT	sadness	3: high amount of sadness can be inferred
2017-En-40574	Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.	sadness	0: no sadness can be inferred
2017-En-40407	[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --	sadness	1: low amount of sadness can be inferred
2017-En-40208	@happyandbashful Flirt, simper, pout, repeat. Yuck.	sadness	2: moderate amount of sadness can be inferred
2017-En-40392	@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.	sadness	1: low amount of sadness can be inferred
2017-En-40009	Feel so grim + ugly atm	sadness	3: high amount of sadness can be inferred
2017-En-40820	MC: what are you listen to these days?\nBogum: these days I feel gloomy, I listen to ccm (spiritual song) often.\n\nChurch oppa mode. :)	sadness	2: moderate amount of sadness can be inferred
2017-En-40998	Hoping to hear some serious @DonnieTrumpet tonight	sadness	0: no sadness can be inferred
2017-En-40258	@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!	sadness	2: moderate amount of sadness can be inferred
2017-En-40184	Hate being sober so I popped two	sadness	2: moderate amount of sadness can be inferred
2017-En-40088	@crimsonwulfe it's super sad!! Especially when you are talking to a real person and not a bot! Makes it feel real :(	sadness	3: high amount of sadness can be inferred
2017-En-40310	Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!'	sadness	2: moderate amount of sadness can be inferred
2017-En-40360	Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO	sadness	1: low amount of sadness can be inferred
2017-En-41436	Honestly today I just felt like maybe track isn't for me #sad	sadness	3: high amount of sadness can be inferred
2017-En-40607	More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday	sadness	0: no sadness can be inferred
2017-En-40028	The moment of the day when you have to start to plaster a smile in your face. #depression	sadness	3: high amount of sadness can be inferred
2017-En-41473	B day next week, catch the sauce and watch the heaviness!	sadness	0: no sadness can be inferred
2017-En-40130	When will the weeks full of Mondays end?? #disheartened	sadness	3: high amount of sadness can be inferred
2017-En-21456	@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement	sadness	2: moderate amount of sadness can be inferred
2017-En-40486	@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.	sadness	0: no sadness can be inferred
2017-En-40770	What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.	sadness	0: no sadness can be inferred
2017-En-41507	Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you @TMobile @Apple Staten Island NY smh	sadness	1: low amount of sadness can be inferred
2017-En-40304	Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim	sadness	2: moderate amount of sadness can be inferred
2017-En-40563	Pops are joyless, soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise'	sadness	0: no sadness can be inferred
2017-En-41077	Usually I'm not one to rush colder weather but this year I'm so ready for hot coffee, dark lippies, scarves, sweaters, &amp; boots 🍂👢☕️💄	sadness	0: no sadness can be inferred
2017-En-41483	it's still not sunk in that im seeing joe next month, im so grateful and excited shit	sadness	0: no sadness can be inferred
2017-En-41403	@nadinekellman yes I can. Don't discourage me.	sadness	0: no sadness can be inferred
2017-En-41289	doese reading help depression or is it another form of escapism	sadness	2: moderate amount of sadness can be inferred
2017-En-40004	Im think ima lay in bed all day and sulk. Life is hitting me to hard rn	sadness	3: high amount of sadness can be inferred
2017-En-40885	It's easy to #fall #asleep in class, but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet	sadness	0: no sadness can be inferred
2017-En-40580	Corbyn loses and I walk up to a crying Corbyn supporter and whisper\n\n'Don't mourn. Organise'\n\nAnd laugh and laugh	sadness	0: no sadness can be inferred
2017-En-40958	@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-40075	Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.	sadness	3: high amount of sadness can be inferred
2017-En-41102	When you lose somebody close to your heart you lose yourself as well 💔 #lost	sadness	3: high amount of sadness can be inferred
2017-En-40680	@pxrfectpeach it's got her little pout	sadness	0: no sadness can be inferred
2017-En-41168	Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave	sadness	0: no sadness can be inferred
2017-En-40163	Hate knowing I have to get up at half 5 for gym in the morning it's so depressing	sadness	2: moderate amount of sadness can be inferred
2017-En-41190	Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? …	sadness	3: high amount of sadness can be inferred
2017-En-21355	@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful	sadness	2: moderate amount of sadness can be inferred
2017-En-41491	I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.	sadness	3: high amount of sadness can be inferred
2017-En-40884	It's easy to #fall #asleep in class, but hard to in bed. #True #sober #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet	sadness	1: low amount of sadness can be inferred
2017-En-40444	Candice on great british bake off with that pout does my head in 👊🏻🙄	sadness	1: low amount of sadness can be inferred
2017-En-22137	Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor	sadness	3: high amount of sadness can be inferred
2017-En-40397	@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS	sadness	1: low amount of sadness can be inferred
2017-En-40044	Summer officially ends today. #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40325	@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-40692	God's love spring.Of one dat sunk his whole estate for d paltry bribe,of a single apple–n yet proud of our ancestry?❤️🗿	sadness	0: no sadness can be inferred
2017-En-41016	@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average	sadness	1: low amount of sadness can be inferred
2017-En-41130	And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-	sadness	3: high amount of sadness can be inferred
2017-En-40482	@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat	sadness	0: no sadness can be inferred
2017-En-40894	Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. 	sadness	2: moderate amount of sadness can be inferred
2017-En-40599	In the name of our Lord &amp; Saviour Harambe we pray, bless all apes across the world.\n\nHear our solemn oaths and pardon sympathetic hominids.	sadness	0: no sadness can be inferred
2017-En-40567	From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. 	sadness	0: no sadness can be inferred
2017-En-41116	No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby	sadness	1: low amount of sadness can be inferred
2017-En-41312	Muscled man with huge heart is messing with my brain and heart. #lost #confused	sadness	2: moderate amount of sadness can be inferred
2017-En-40938	@TheCatCampbell I too am Ravenclaw. #sadness #shouldhavebeenhufflepuff	sadness	2: moderate amount of sadness can be inferred
2017-En-41012	California sissified pages: ruling class separation in passage to dispirit attestative alphanumeric code: WyrdljPyu	sadness	0: no sadness can be inferred
2017-En-40976	@BeenishParvez salaams ma'am, how r u ma'am? May ALLAH protect u from sadness, illness, harm &amp; nazr-e-bad. AAMEEN. Stay Blessed ma'am.	sadness	0: no sadness can be inferred
2017-En-41206	Is this the Krusty Krab?\n\nNo this is crippling depression	sadness	3: high amount of sadness can be inferred
2017-En-40807	@pmo100 @5liveSport .....I heard talk something is a miss. He looks weary.	sadness	1: low amount of sadness can be inferred
2017-En-40836	im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary	sadness	1: low amount of sadness can be inferred
2017-En-40126	#haikuchallenge #haiku\n\nThe crisp autumn air\nMy freedom purchased through death\nNo one will mourn me	sadness	3: high amount of sadness can be inferred
2017-En-40073	Groom gloom.	sadness	3: high amount of sadness can be inferred
2017-En-41038	Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815	sadness	0: no sadness can be inferred
2017-En-41296	When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo.	sadness	2: moderate amount of sadness can be inferred
2017-En-41330	@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-21161	@ccrago It was dreadful, even after he met the Catfish he still thought it was her!	sadness	2: moderate amount of sadness can be inferred
2017-En-40159	@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'	sadness	2: moderate amount of sadness can be inferred
2017-En-41156	hmm somehow twitter feels really depressing, more like negative today...I think I missed something 😕	sadness	3: high amount of sadness can be inferred
2017-En-40002	Feeling worthless as always 	sadness	3: high amount of sadness can be inferred
2017-En-41133	I get embarrassed at the slightest things and then I'll fret about it all day I hate it	sadness	3: high amount of sadness can be inferred
2017-En-40804	I feel like an appendix. I don't have a purpose.  #depressed  #alone #lonely #broken  #cry #hurt #crying #life	sadness	3: high amount of sadness can be inferred
2017-En-41242	You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!	sadness	0: no sadness can be inferred
2017-En-41310	Special thanks to @hamsterwatch &amp; @UgotBronx for keeping us updated &amp; entertained this dismal BB season 💕	sadness	0: no sadness can be inferred
2017-En-40848	It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores.	sadness	0: no sadness can be inferred
2017-En-41127	sav tells our mom 'I love you' and she responds 'Oh.' 	sadness	0: no sadness can be inferred
2017-En-41067	I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. #sad	sadness	3: high amount of sadness can be inferred
2017-En-40553	Some Erykah Badu to sedate me 💕	sadness	0: no sadness can be inferred
2017-En-40303	Add Donte Moncrief to my dismal situation #blessed.	sadness	2: moderate amount of sadness can be inferred
2017-En-41172	@glenberube @DonnaGrantis @idanielsenbass @HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's gone	sadness	2: moderate amount of sadness can be inferred
2017-En-40773	@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa	sadness	0: no sadness can be inferred
2017-En-41126	sav tells our mom 'I love you' and she responds 'Oh.' #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-41494	@OzelleM man imagine # Ultra is promoting carnival. I think u need to be the chairperson #serious. Cause am hearing nothing	sadness	2: moderate amount of sadness can be inferred
2017-En-40301	I mourn the creativity lost.	sadness	2: moderate amount of sadness can be inferred
2017-En-41085	Don King...his actions really sadden me today...the word 'may not' have the same power to all as it once did, I still cringe when i hear it	sadness	2: moderate amount of sadness can be inferred
2017-En-40515	@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin	sadness	0: no sadness can be inferred
2017-En-40112	@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since. #sad #Autumn	sadness	3: high amount of sadness can be inferred
2017-En-41121	I don't get that my parents literally don't see how unhappy I been lately	sadness	3: high amount of sadness can be inferred
2017-En-41446	@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs	sadness	0: no sadness can be inferred
2017-En-41113	whenever I hear concert postponed I think of dismal ticket sales   green day ?	sadness	1: low amount of sadness can be inferred
2017-En-41032	@MessYourself why? Do you have depression?	sadness	2: moderate amount of sadness can be inferred
2017-En-40385	@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does	sadness	1: low amount of sadness can be inferred
2017-En-40255	@chocorobos I have this one so I'm not so sad.. but wtf	sadness	2: moderate amount of sadness can be inferred
