Tweet index	Label	Tweet text
2770	1	@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp 
2771	1	@ChloeLaylaa the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better 
2772	0	Spider Web Lace Chemise|With lined underwire cups, strappy open back, and adjustable straps and... http://t.co/Hyz4c04qCE
2773	1	@Ron_Peterson to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot
2774	1	@NussieT you realize you just tweeted out advice the other day on how not to spill your coffee, right?   #sloppy
2775	1	It's adorable how this keeps on happening 
2776	1	@virginmedia Advertising an online special with an expiry countdown, yet you cant order anything or check your postcodes validity. 
2777	1	The last time I'll get up at 6:30am I'll miss this 
2778	1	It's so easy to focus on what's at hand when you have a million other thoughts running through your mind at the same time. 
2779	1	Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration. 
2780	0	@TrendsMumbai @AbsolutIndia @EVC_India And it starts :P |#GetEnchanted
2781	1	I feel so blessed to get ocular migraines. 
2782	0	Yups sarcasm and wine!  #winelover  :smiling_face_with_smiling_eyes::information_desk_person: http://t.co/ZKJ58DKjtE
2783	0	One more all nighter and the semester is done
2784	1	@peteswildlife Great. Does that mean he's also giving up hunting and killing wildlife in Europe? 
2785	0	@Parlett316 still out w/ back sprain?
2786	0	@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?
2787	1	I've tweeted nearly 4,000 times and I'm not sure all 4,000 tweets really needed to be on the internet... Including this one 
2788	0	 #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD
2789	0	Looking forward to mine and the boyfriends 2nd Christmas together!!:face_throwing_a_kiss::person_raising_both_hands_in_celebration::two_hearts:
2790	1	I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. .
2791	0	Looking for @Stratoscale practitioners... Anyone out there, or recommendations?
2792	0	http://t.co/QLzEP7GbWJ #FLOOD OF #NOAH #HovindTheory #ICEAGE #Bible #Church #Christians #Jews #tcot #... http://t.co/VKqZgYGo2O
2793	1	@TheWarRoom_Tom I am sure this has made your day. LoL 
2794	1	Shit just keeps getting better and better!!! #ShouldOfStayedInBed
2795	1	102° fever. That's fun. 
2796	1	And the round ligament pain returns. Yay  #PregnancyProblems
2797	1	@DailyMirror Great job on reporting on a mentally unstable man and calling him "drug crazed" 
2798	1	@anthonyboutall - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness  #scum #weak
2799	1	@HoodCertified Hey, now. Her profile says "I Heart Jesus" so she can't be all bad.  @FOXDeportes @ErikaReidt
2800	1	@Imranj_ logic is an invention by the kuffar, everything makes perfect sense. () Like monkeys stoning she monkeys
2801	1	Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS  #hesnodeed
2802	0	@deepgreendesign Well since he's basically an employee of the oil & gas sector, it would make sense that he operates this way.
2803	0	Just hangin' with ma dawg #eyesup http://t.co/Uz9vbwCvZE
2804	1	Sitting around listening to sad music really helps the depression. 
2805	1	Still awake sooo that's nice... 
2806	1	Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.  
2807	1	I love my mom 
2808	0	Some people just don't listen..Ah well guess they'll learn the hard way
2809	0	can you imagine being in high school today with a delusional dad making a fool of himself on the internet @ThePanda19720
2810	0	@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD
2811	0	The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick
2812	1	@_kaypro @bglassify Yes, fountain jumping sounds like a great January activity. 
2813	0	@FTVLive @tvagent I'm surprised my coanchor hasn't already nominated me for the worst list.
2814	1	Lol... That's real cute :unamused_face: 
2815	1	of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife 
2816	0	Late night snuggles with my boy :purple_heart::two_hearts:
2817	0	I just want to eat pizza and be with my friends for the rest of my life
2818	0	I'm in love with the cocoa:teacup_without_handle:
2819	0	#Sagittarius know what they want, if they can have it, and they always keep on thinking bigger."
2820	0	@lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben Come on lads, you're fucking better than this shite you keep showing
2821	0	I know that what I see |Is  what you see |What it is that I know feel and see is that the #time... http://t.co/iwMP39SjJ5
2822	1	@conorcoughlan_ Being doing projects for university all day! My life is sooooo interesting 
2823	1	@DylanBraddy @chels_2325 real tough to whoop dungeys ass 
2824	0	By @imjayded_ ":fire::fire::fire:@dipmag Gears up to release its next issue:soon_with_rightwards_arrow_above: 'Wifey Series' with #covermodels... http://t.co/DQrKfjmYvL
2825	0	The power went out in Delano. #blackout in some parts.:white_smiling_face::party_popper: Still #HappyNewYear everyone. #besafe #goodnight
2826	1	Why does sue give bonnie anxiety and stress pills 
2827	1	Now I've written down everything I need to know it seems a lot more manageable. 
2828	0	@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz
2829	1	Love it when I have a 10 minute wait on @Ticketmaster and as I reach no wait it knocks me back to 10 more minutes. Fantastic. 
2830	1	Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny  #tees
2831	1	"@NewDay: .@JebBush considering a run for the @WhiteHouse: http://t.co/nq5JO2ZrQ6 #5Things http://t.co/HC74bNlZuT" <shocking> <>
2832	1	@TyQuorshaaa: Jackie Just Had the Best Joke I've Heard In Awhile| :face_with_tears_of_joy::weary_face::see-no-evil_monkey::see-no-evil_monkey::see-no-evil_monkey:
2833	1	"I" before "E" except after "C," right? What about in "W-E-I-R-D?"  #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17
2834	1	@AstroDWJust I was only clarifying for my LEGION of other followers.  #NotForTheIntellectuals #DrHandsomeDennis
2835	1	Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||
2836	1	@quiksilverindia The only place where you don't wanna sit on the seat that you earned. |#Dancing |#QuiksilverGoesSupersonic
2837	1	Those were some great last minute substitutions @TomCrean 
2838	0	My family might find a giant lump of Ice sitting where I'm sitting right now. Transformation is nigher, my fellows.
2839	0	The ultimate "How to" book..... http://t.co/u8fdrrDUXz
2840	1	Women getting hit on by married managers at @ChickfilA cracks me up  #Hypocrites #practicewhatyoupreach
2841	1	Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie. 
2842	1	"@DrJaneChi: But what about white on white crime?" It's like a ribbon in the sky...non-existent. 
2843	0	AAP said will declare AK candidate in last list but declared it before.This issue affecting India's GDP is termed as U-Turn by BJP #AK4Delhi
2844	0	I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD
2845	1	Aaaaaaand...I left my work computer at home. Now I have to go get it. #BestDayEver 
2846	0	@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.
2847	0	Salt n Peppa's Geico commercial is literally the best, ever. Only one that beats it is Hump Day.
2848	0	Today has been a blast
2849	0	How does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework? https://t.co/LHSXbg8tL4
2850	1	Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache :unamused_face:Christmas could be any better 
2851	0	#All #And #For #Hot  #Rachel #style #fashion|Please RT: http://t.co/02eC8FzuGA http://t.co/6bFvvn4QZ8
2852	1	Well that's me living till I'm 200yrs old!!! #sarci   #wit #low #constant http://t.co/8NzMFso9Do
2853	0	#chattyman never fails to make me laugh @chattyman #1 talk show on TV! #loveit
2854	0	Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.
2855	0	@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai
2856	1	Time for the post Christmas car wash, yay!!!  #friesenfamilychristmas
2857	0	 EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS
2858	1	tramp shit #youoweme #follow  http://t.co/i0TxDIPTwA
2859	1	"@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X" 
2860	0	A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj
2861	0	Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll
2862	0	I need to get up, but Sasha is way too cute!
2863	0	I fucked them really badly :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|#AdvancedWarfare http://t.co/FKJaZVk943
2864	1	#NYPD  :worried_face::confused_face::crying_face::sleepy_face::disappointed_face: not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are.
2865	0	So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4
2866	0	Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay
2867	0	@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK":person_raising_both_hands_in_celebration::person_raising_both_hands_in_celebration:"this is some shit you would think of @juiccyy_j :face_with_tears_of_joy:
2868	0	What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1
2869	0	@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?
2870	0	These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50
2871	0	 #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU
2872	1	Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx
2873	0	But hey, 1 study guide for chemistry down 5 to go
2874	0	Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.
2875	0	@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.
2876	0	review 
2877	1	@TawnyaCSmith sounds like soooo much fun! 
2878	1	@dawnlawsonaz Here's a list. Lots of great choices to help #Coyotes win a cup next year.  http://t.co/iERZ24GyWS
2879	1	#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming   http://t.co/WothDOXXeM
2880	0	@sommelierkeith hope you had a nice Xmas babes X
2881	0	Love hanging out with my dad
2882	0	@alyssaanicoleL this Friday  lit
2883	0	Looking forward to new year :D
2884	1	you're so sweet 
2885	0	@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.
2886	1	@AdamRubinESPN # SHOCKING 
2887	0	Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue
2888	0	I'm not going to survive today w/o breaking down in tears at least twice and possibly passing out. All nighter @the library was a bad idea.
2889	0	 much!!
2890	1	@CamInman @BeeJayCee02 we all know how well we did under Erickson. 
2891	1	I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras 
2892	0	Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V
2893	1	@davidvitty to watch re blues? Chelsea's of course 
2894	0	This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl
2895	1	Happy Monday all!  #pbloggers #mbloggers
2896	0	#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv
2897	1	I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me. 
2898	1	Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming
2899	1	.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! 
2900	0	Chasing my dog though the house  fun
2901	0	SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX
2902	1	"Too bad her cube doesn't have a door." - @NickEppley ||#bestcoworkersever  @AndyHawbaker
2903	1	@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. 
2904	1	"Execute" commands the beginning of a job but it is used to end a person's life Now that's 
2905	0	@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps
2906	1	What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious
2907	1	Well @grantolding I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  http://t.co/GkcYRuLCpM #
2908	0	I'm not staring at your boobs hun..I'm looking at your heart #relax
2909	0	Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!
2910	0	@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:
2911	0	@enigmaniac1 amen, bless you Huda, means a lot. You too.
2912	1	@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues 
2913	0	Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland
2914	1	#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact 
2915	0	Thirst will make you settle for a grenade bruh
2916	1	Throwing up on Christmas morning is my ideal way of spending it. 
2917	1	"@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot :winking_face: safe trip back :clinking_beer_mugs::clinking_beer_mugs:"||Dry train why we lost :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: 
2918	1	I just love freezing rain. 
2919	0	@IAmGiantArmy #me and #change were not friends I still need #time
2920	0	Going to sleep, hope #sydneysiege is sorted out in the morning
2921	0	#pick #up #linez  to use|Boy:When u smile its like the sun|Girl:Awe|Boy:because ur teeth are so yellow|;)
2922	1	I see Toledo made a good name for itself last night 
2923	1	So lakeside was like 7million scavengers  all in 1place #hadfun  #neverboxingdayshoppingagain
2924	1	Religion is unfounded, else, Allah would have saved the kids. . @tariqmushtaqkh @nicpradhan #PeshawarAttack #PakSchoolSiege
2925	0	#YesCracker @Optus - come on - is it 1999? Server too busy..... #FAIL #SPAM http://t.co/v5O2Vuyh7t
2926	1	It is so  nice knowing you have everyone's back and yet no one has mine.  
2927	1	Thanks bus. Thanks for telling me where I am. So helpful.  
2928	0	Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep
2929	1	Nice to see Dwight yorke being his normal impartial self as usual #villalovein   #AstLei #lcfc
2930	1	It's gonna be a great day :smiling_face_with_open_mouth: 
2931	1	I always can't wait to see how  works. #IfYouKnowWhatIMean
2932	0	I am also going to enjoy two beers, while sitting in my car. That is  illegal. What was done to me at USC Medical, and at Penn Mar, is.
2933	1	@Ant_Ay_It I'll snap at you if you tell me what to do again!|:face_with_tears_of_joy:  #funnyGuy
2934	1	|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws...|#tcot
2935	0	August has the most birthdays, February has the least and most of the serial killers are born in November!||-so dont mess up with me|#nov26
2936	0	am really fuckin paying for it today #tequila #is  #the #one
2937	0	Still feeling sorry for myself about being to ill to go out last night!!! :loudly_crying_face::crying_face: here's my memories from... http://t.co/I3fIk1k6ek
2938	1	Coffee and Fiber One. It's worth getting up for. 
2939	1	Another new politician in the state with a social science degree and a liberal arts diploma... Just what we need  #greensfail
2940	1	@ChristianCalls1 @serr8d @ShawnSt51128037 that wasn't a choke hold the officer was trying to keep #EricGarner from falling forward. 
2941	0	@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!
2942	1	"@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY" ... Yes, crisis averted 
2943	1	@hoplitnet The fact that Whites are prone to universal thinking is actually racial in and of itself. 
2944	1	@adooley3544 is so funny rn:smiling_face_with_open_mouth_and_cold_sweat: 
2945	0	I need to do something legendary this winter break
2946	0	Prunes toffee and effervescent goodness.. - Drinking a Delirium Nocturnum @ Memphis' Pint & Dram - http://t.co/wh6PDRNR8a #photo
2947	0	Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class http://t.co/IAjhIxSObb
2948	1	I just watched a #Fitbit commercial followed my an #IHOP commercial advertising a belgian chocolate mousse crepe. 
2949	1	All I want for Christmas is..the complimentary coaster offered by the title insurance company if I generate a "Quick Quote" to myself. 
2950	0	@mel78carey I'm not a Lohan anymore :grinning_face_with_smiling_eyes: detox now for 4 weeks new me! 1 week tomorrow :face_throwing_a_kiss:
2951	1	i hate it  http://t.co/iywGaSqrl0
2952	0	If we could stop losing planes that would be great.
2953	0	oh yeah, that was funny as hell too, @HondoLane @brownbearmike1 @billvanglahn @Dolphin__Man @SpringThunder @TimOwensby @RBRNetwork1
2954	0	Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter
2955	0	@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW
2956	0	@xvictorialeighx @annagmorey what the hell ever.
2957	1	@JenWilliamsMEN @PolicyGMCVO he captures the spirit of devolution so well 
2958	1	Sorry this doesn't make any sense why make it even more tough? That's going to produce more players..  http://t.co/rjRLAQHwyd
2959	0	I'm really excited for tomorrow because that means the assignments and responsibilities of today will be over.
2960	0	@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO they better!
2961	0	I'm kinda missing summer @barbiegirl678 .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool  #chips #food #followme #ifoll...
2962	1	Someone had a great sense of humor  #TheyGaveMeTCUColorsForChristmas http://t.co/kUNO4OrUPA
2963	0	@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!
2964	0	Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex
2965	0	Torbay #Dementia #Action #Alliance: '#Living With Dementia,  #Dying From It' - Peter JS Ashley
2966	1	@KevDGrussing Makes me so proud to be an American 
2967	1	Who would've imagined that #jakeplummer smokes weed regularly??  #outsidethelines
2968	1	Well done @Conservatives, you're doing a great job  "@SkyNews: A&E Waiting Times Worst Since Records Began http://t.co/bKkeZqtEuL"
2969	1	Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved! 
2970	0	Nice soak in the bubble bath :face_throwing_a_kiss::face_throwing_a_kiss::face_throwing_a_kiss:
2971	0	Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. 
2972	0	@itssocakey you cant score goals sitting on the bench or 15/20 min max its hard pal fill sorry for him
2973	0	#Blame #Bad #Luck,  #Genes #as #Cause #of #Most #Cancer #Types. Here's #Why: Heredity and environmental factors... http://t.co/B4M19gf5U0
2974	1	Stop being the fan. And be the person blowing minds. 
2975	0	Huge for @TomPelissero RT @FallonTonight Congrats to today's #12DaysOfChristmasSweatersContest winner @sarapelissero! http://t.co/HI0ja9f5NQ
2976	1	@kobebryant  don't you see the  for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.
2977	0	#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center http://t.co/jKgE7NTRni
2978	1	The people supporting police violence seem to be the same assholes that scream about government over-reach.  #cognitivedissonance
2979	1	My glasses are blinding me. 
2980	1	Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance  #NaMo #GoGo #BureDin
2981	1	Morning cry session with my roomie. Today's going to be a great day. 
2982	0	#Cuba #sees #long #struggle #ahead #before #U.S. #lifts #embargo. http://t.co/6VPoREcJcX via @reuters
2983	0	@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory
2984	1	Hi @BDUTT not a single vote was polled in 3 polling stations of Kulgam #Kashmir & im tuned into @ndtv :p thnx  #KashmirBoycotts
2985	0	Ah, a week until my next medschool interview :grinning_face_with_smiling_eyes:
2986	0	On #HumanRightsDay #Manchester takes first steps towards independence https://t.co/NI6wsFMbc6 .@The45Storm .@AntiFrackingSCO #NotOnwWell
2987	0	#Christmas  #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj
2988	1	Writing an article on mood enhancing foods. Telling people what to eat to be happy 
2989	0	@98_florence @ConnorMcDonough @TobyMcDonough ||#TSU website now worth $1.5 Million!||people get paid for posting!||http://t.co/OXybfwwWb6
2990	1	That moment when someone accidentally deletes everything on your phone #BestChristmasEver 
2991	1	I love the meaningful messages of automake. 
2992	1	Fuck getting a flat tire and my car dying coming home from work at 5am. Thanks god for my friends. Great way to end/start my day 
2993	1	Spilled milk onto my boob. Oh the .
2994	0	@KeirSimmons  another Bush in the Whitehouse.
2995	1	@KateUpton, You ARE pretty so I better play your "free" #SkinnerBox game. I'm sure it won't ask for my money after a few levels. 
2996	0	Ã¢ËœÅ Find out about some of our Hip Hop mixtape promotion packages http://t.co/VR5hZyjISP
2997	1	Well throwing up at 6:00 am is always fun :white_smiling_face:| 
2998	1	2 1/2 hour nap then up for a ct scan at the hospital. perfect timing. 
2999	1	It's nice to see continuity in our gender struggles. 
3000	0	Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn
3001	0	When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! # http://t.co/4EQjloPwnX
3002	1	The routine texting irks my nerves the most but I guess it's the thought that count  #needAnewRoutine
3003	0	@MrJamesFortune I didn't know the severity of what you were charged with. I just read it on the Internet. Praying for you & your wife.
3004	1	I have such a wonderful gf! 
3005	1	Who ever thought moving in the middle of December would be so peaceful? 
3006	0	Retweet @Singleoloy101 to have a book signing & screening in your area. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx
3007	0	Oh ffs my body clock is f'd #iwanttosleep
3008	1	Sooo mad right now, great way to start my day 
3009	0	I'm the guy for you Brooke Davis. #OneTreeHill this story is sad,thrilling and confusing. But I love it!:smiling_face_with_heart-shaped_eyes:
3010	1	@joehaesche thanks for the wake up wrap and coffee this morning!! #CheapBastard 
3011	1	Hehehehe "@Trevoredgar86: @nealcol @LFC what a shame "
3012	1	 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff
3013	1	@kradlum which would ALSO push rates up :) isn't this a fun game? 
3014	1	Gareth's polar opposite is a chicken-loving vegetarian :face_with_tears_of_joy::hatching_chick:  #Bones @andjwest
3015	0	Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN
3016	1	I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan #PeshawarAttack  
3017	1	I'm getting excited about Mexico now. 
3018	0	@TomBull114 are you looking at the wrong profile picture?
3019	0	home alone aka turn on all the lights #scaredycat
3020	1	@KimKardashian actually cropped out her daughter in this pic for a selfie :see-no-evil_monkey: #topmum  http://t.co/lfxHIlkZEV
3021	0	@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king
3022	1	Friday morning lecture on blood :smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes::smiling_face_with_heart-shaped_eyes: 
3023	1	.@doctoratlarge yeah. Tones are the most obvious things in tweets. 
3024	0	http://t.co/qVxNOdpa3Z #TeenAnalCasting #Highway Highway 69 &#8211; Disturbed (Dedicated to a girl raped on 16/12/12)
3025	1	@nypost I should sue my parents 
3026	1	Great start to the morning  #flattire
3027	1	Final projects ugh |Keeping me from being productive.| #butnotreally
3028	0	"@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!
3029	1	Can't wait till my birthday 
3030	0	Clovis Cartoon, Tuesday, December 09, 2014 http://t.co/iJMbPmOwVL #jamaicaobserverandroidapp via @JamaicaObserver. a real McCoy
3031	1	Just now layin down to go to bed.|College is great guys. It doesn't stress you out or keep you up at night at all. Or make you cry. 
3032	0	Pretty sure I just sat behind @sorensensci in the McDonald's drive through and peeked to see movie what was playing :face_with_tears_of_joy:
3033	0	@SenRandPaul #ChrisChristy will  do well among republican voters.#JebBush, I think he could do well, democrats don't like him.
3034	1	nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
3035	1	wow I love how frizzy my hair gets 
3036	0	@dbrauer #GoodMorning! @FromTheBarn @Jontevlin @plattMSP @mplsgilyard
3037	0	Hate them roulettes me there heavy
3038	1	@NESRetku Joke of the year congrats! #Kuivaa  :/
3039	1	@gilester haven't you used the "don't you know who I am" line yet.... 
3040	1	girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow 
3041	1	@TravisRodgers Christmas as an adult with broken family. Just awesome. Nothing like your stepsister with 9 kids.. 
3042	0	It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.
3043	0	We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner
3044	1	: When some police officers pursue "daring" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey
3045	1	Cool. 
3046	0	#Putin #says #Russia #won't #be #intimidated #over #Crimea. http://t.co/UtmhPWgAtO via @reuters
3047	1	Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info. 
3048	1	Race 5 at Sandown dogs tonight sponsored by "Dandenong Budgie Club" |Hope that's a joke.|Love a seat at that table  #nerds #getalife
3049	1	i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS
3050	1	so I have pink eye. I'm sooo excited about it :/ 
3051	0	@BanjoPla @bassem_masri .@SLMPD has warned @NewYorkFBI about Bassem.Heck, they might already know him! #Ferguson #NYC
3052	0	Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc
3053	0	Mary is not having that shit whatsoever. #done #shesdone :information_desk_person: http://t.co/WHFq8xtlGR
3054	1	@SunderlandAFC @LFC great days there under Wilko. 
3055	1	Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm  #SonyHack
3056	0	@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.
3057	0	They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious http://t.co/hOj8Sc5tw4
3058	0	Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again
3059	1	@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.
3060	0	Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx
3061	0	Damn I lost a lot of followers, probs cuz I don't tweet much related to @ranceypants anymore
3062	0	@di_mac1 Sorry butt 
3063	0	Now gonna enjoy this day with my babies!!:victory_hand:️
3064	0	I refuse to be weak... #workout #motivation #fitfam http://t.co/rk4iq1eOU7
3065	0	@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr
3066	1	@karentraviss a ghostwriter? Shocked... 
3067	1	http://t.co/nzK3dNmOAD Having sooo much fun in math :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI
3068	0	Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW
3069	1	@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh
3070	1	group message with bbc to start off my morning thanks Hannah :-) 
