ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-40578	Learning how to use twitter #lost	0	1	0	1	0	0	0	0	1	0	0
2017-En-10117	angry already	1	0	0	0	0	0	0	0	0	0	0
2017-En-30202	@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x	0	0	0	0	1	0	1	0	0	1	0
2017-En-20512	What a horrible track lakeside is 😳😳😴😴	1	0	1	0	0	0	0	0	0	0	0
2017-En-21618	@Chic_Happens_ @Sean_Okeeffe1 @royalmusing I dread the comparisons to Queen Máxima. Guarantee I will lose followers when that happens.	0	0	1	1	0	0	0	1	0	0	0
2017-En-31577	Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded	0	0	0	0	0	0	1	0	0	0	0
2017-En-31018	@LeeJarvis10 can't be following u pal he's smiling	0	0	0	0	1	0	1	0	0	0	0
2017-En-30961	@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO #hilarious	0	0	0	0	1	0	0	0	0	0	0
2017-En-40875	@The40Bar See you all October 8th. @WreckinSO is ready to tear it up #keeptalkin #wreckinso #the40 #brandonmanitoba #country #rock #blues	0	1	0	0	1	0	0	0	0	0	0
2017-En-31149	Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating	0	0	0	0	1	0	0	0	0	0	0
2017-En-20436	@MasterTomTheDom  I hate winter, I dread it's arrival.	1	0	1	1	0	0	0	0	1	0	0
2017-En-30272	The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.	0	0	0	0	1	0	1	0	0	0	1
2017-En-30940	i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴	0	0	0	0	1	0	0	0	0	0	0
2017-En-41505	This whole #VanRE + extradition might turn into a Pandora's box. JT has no idea about that murky corrupt guanxi in China; Toad vs Dada ;-)	0	0	1	0	0	0	0	0	0	0	0
2017-En-20534	My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 	0	0	1	0	0	0	0	0	0	0	0
2017-En-20227	@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL	0	0	1	1	0	0	0	0	1	0	0
2017-En-21857	me: loves being the center of attention in every way\nalso me: gets nervous to talk in front of class	0	0	0	1	1	0	0	0	1	0	0
2017-En-30220	chirp chirp! what a beautiful white and red bird! 🐦	0	0	0	0	1	1	1	0	0	1	0
2017-En-21884	Mary Berry and her reign of terror	0	0	0	1	0	0	0	0	0	0	0
2017-En-40140	I forgot my hair straightner home, I'm feeling lost without it... #lost #lostWithoutMyHairStraightener	1	0	1	0	0	0	0	1	1	0	0
2017-En-21915	.@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! 	1	0	1	0	0	0	0	0	0	0	0
2017-En-30396	Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears	0	0	0	0	1	1	0	0	0	0	0
2017-En-40497	Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone	0	0	0	0	0	0	1	0	1	0	1
2017-En-40847	Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv	0	0	0	0	0	0	0	0	1	0	0
2017-En-40192	This weather got me fucked up. Like you either be sunny and hot or gloomy and cold. No in between.	1	0	1	0	0	0	0	0	1	0	0
2017-En-22121	@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting	0	0	0	0	1	1	1	0	0	1	0
2017-En-21825	I'm ready for October. Cooler weather and more #horror flicks on TV.	0	1	0	1	1	0	1	0	0	0	0
2017-En-30333	her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.	0	0	0	0	1	1	0	0	0	0	0
2017-En-30425	Watch this amazing live.ly broadcast by @broitzmax #lively #musically	0	0	0	0	1	1	0	0	0	0	0
2017-En-21905	@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... 	0	1	0	0	1	0	0	0	0	0	0
2017-En-20729	@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind	1	0	0	0	1	0	1	0	0	0	0
2017-En-10502	why are people so angry toward veggie burgers at in n out wtf	1	0	1	0	0	0	0	0	0	1	0
2017-En-40806	Season 3 and Charlie is still a prick! #lost	1	0	1	0	0	0	0	0	1	0	0
2017-En-40756	Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!	0	0	0	0	0	0	0	0	0	0	0
2017-En-10557	I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.	0	0	0	0	0	1	1	0	0	0	1
2017-En-20130	What the fuck is he even doing ? He should be off that's fucking horrific !	1	0	1	0	0	0	0	0	0	0	0
2017-En-20629	@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?	1	0	1	0	0	0	0	0	0	0	0
2017-En-21268	@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE #awful	1	0	1	0	0	0	0	1	1	1	0
2017-En-20984	new tires &amp; an alarm system on my car. fwm now!	0	0	0	0	1	0	1	0	0	1	0
2017-En-41421	@katethecursed @shannonrdk LOL this day is too gloomy for being people, should've canceled and stayed in bed	0	0	1	1	1	0	0	0	1	0	0
2017-En-11372	is it an insult or compliment to be told i look like a really happy duck	0	0	0	0	1	0	0	0	0	0	0
2017-En-40818	If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @KygoMusic's concerts in LA. #serious	0	0	0	0	0	0	1	0	0	0	0
2017-En-31298	I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.	0	1	0	0	1	1	0	0	0	0	0
2017-En-40337	How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo	1	0	1	1	0	0	0	0	1	0	0
2017-En-22126	@sreeniv51294598 hahaha dear d not worry discuss	0	0	0	0	1	0	1	0	0	0	1
2017-En-11632	@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?	1	0	1	0	0	0	0	0	0	0	0
2017-En-11386	Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...	1	0	1	0	0	0	0	0	0	0	0
2017-En-21788	Last night my stomach was hurting and today I have a horrible headache. I can never win	0	0	0	1	0	0	0	1	1	0	0
2017-En-11065	We floated like butterflies. Now you sting like bees!'	0	0	1	0	1	0	0	0	0	0	0
2017-En-40958	@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad	0	0	1	0	0	0	0	1	1	0	0
2017-En-11009	I really wish my road rage wasn't so damn bad lmaooooo	1	0	1	0	1	0	1	1	0	0	0
2017-En-20280	I want to slide into the dms but im too fucking shy 	1	0	0	1	0	0	0	1	1	0	0
2017-En-20456	If I was friends with me I'd hate me SO MUCH with the amount I bully them	1	0	1	0	0	0	0	0	1	0	0
2017-En-11438	@victoriarghhh not mad but tilting? slightly irate? is that cool?	1	0	0	0	0	0	0	0	0	0	0
2017-En-10579	@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though	1	0	0	0	0	0	0	0	0	0	0
2017-En-21768	Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread	1	0	1	1	0	0	0	0	1	0	0
2017-En-30509	Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically	0	0	0	0	1	0	0	0	0	0	0
2017-En-21924	I'm not afraid to love, I'm afraid of not being loved back.	0	0	0	1	0	0	0	0	1	0	0
2017-En-21350	@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment 	0	0	0	0	0	0	0	0	0	1	0
2017-En-10078	@justyne_haley it does. if one person ruins season 13 for me, I will be so angry	1	0	1	0	0	0	0	0	0	0	0
2017-En-11118	White people irritate me.	1	0	1	0	0	0	0	0	0	0	0
2017-En-30886	@kwelbyroberts they will come and you will rejoice at their arrival.	0	0	0	0	1	0	1	0	0	0	0
2017-En-30750	@bear_ing you asshole... you made me sexually attacked to a animated bear :-P	1	0	1	0	1	0	0	0	0	0	0
2017-En-20296	@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?	0	0	0	1	0	0	0	0	0	0	0
2017-En-10470	British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!	0	0	0	0	0	0	0	0	0	0	0
2017-En-30139	@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol 	0	0	0	0	1	0	0	0	0	0	0
2017-En-31204	I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! 	0	1	0	0	1	1	1	0	0	0	0
2017-En-20992	@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!	0	0	0	0	1	0	1	0	0	0	0
2017-En-40131	@HannahFJames I'm distraught! 😭 Candice and her pout can piss off	1	0	1	0	0	0	0	0	1	0	0
2017-En-40227	@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.	0	0	0	0	1	0	0	0	1	0	0
2017-En-10353	As usual disappointing #offense by @HoustonTexans ...#Texans	1	0	1	0	0	0	0	1	1	0	0
2017-En-40507	@LidlUK Just bought a pack of two medallion beef steaks. Got home. Cooked them. One steak is 100% pork. I had one unhappy mother. 🐮🐷	1	0	0	0	0	0	0	0	1	0	0
2017-En-30430	Watch this amazing live.ly broadcast by @broitzmax  #musically	0	1	0	0	1	0	1	0	0	1	1
2017-En-10346	Recommended reading: Prisoners of Hate by Aaron Beck #anger	1	0	0	0	0	0	0	0	0	0	0
2017-En-11344	@Dak2future decorations are up all over Jersey already #outrage	1	0	1	0	0	0	0	0	0	0	0
2017-En-10321	not to be That Person™ but i get bitter seeing some ravi stans	1	0	1	0	0	0	0	0	0	0	0
2017-En-31590	I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤	0	0	0	0	1	1	0	0	0	0	0
2017-En-40736	Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles	0	0	0	0	0	0	0	0	1	0	0
2017-En-21598	thank you for finding this @ @afcEnes coy	0	0	0	0	1	0	1	0	0	0	1
2017-En-21517	Come on girl shake that ass for me	0	1	0	0	1	0	0	0	0	0	0
2017-En-31495	After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity	0	0	0	0	1	1	1	0	0	0	0
2017-En-41230	Hi guys! I now do lessons via Skype! Contact me for more info. #skype #lesson #basslessons #teacher #free lesson #music #groove #rock #blues	0	1	0	0	1	0	0	0	0	0	0
2017-En-40869	I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.	0	0	0	0	0	0	0	1	1	0	0
2017-En-20495	@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully	1	0	1	0	0	0	0	0	1	0	0
2017-En-11458	Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously	1	0	1	0	0	0	0	0	0	0	0
2017-En-21973	@Koishiteruze she was scare not knowing what to do	0	0	0	1	0	0	0	0	0	0	0
2017-En-21729	@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.	1	0	1	1	0	0	0	0	0	0	0
2017-En-31521	And thus begins my 2 week holiday! 😏😏\n#holiday #cheering #ghastinoir #rest	0	0	0	0	1	0	0	0	0	0	0
2017-En-10286	@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows	1	0	1	0	0	0	1	0	0	0	1
2017-En-20510	i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. 	0	1	0	1	0	0	0	1	0	0	0
2017-En-20881	It's not #dread. It's called #Locks	0	0	0	1	0	0	1	0	0	0	0
2017-En-22103	@crowder_rachel @LillieGregg she's famous now, begged a living of some mugs fame! Work shy freeloader. Deserves it all	0	1	0	0	1	0	1	0	0	0	1
2017-En-40582	#Always #borrow #money from a #pessimist. He won't #expect it #back.	0	0	0	0	0	0	0	1	0	0	0
2017-En-20050	Today was horrible and it was only half a day	1	0	1	1	0	0	0	0	0	0	0
2017-En-20550	i wanna passion and fear	0	0	0	1	0	0	0	1	0	0	0
2017-En-21872	Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking	0	0	0	0	0	0	0	0	0	1	0
2017-En-20982	@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want	0	0	0	0	1	0	1	0	0	0	0
2017-En-21822	happiness is... not having to set the alarm clock for the next day	0	0	0	0	1	0	1	0	0	0	0
2017-En-10697	Are you lost in the fury, fearing that you'll fail?	0	0	1	1	0	0	0	1	0	0	0
2017-En-41071	The @Orioles are in contention and hosting @RedSox nation and Camden is empty 	0	1	1	0	0	0	0	1	1	1	0
2017-En-40040	After spending £450 @Debenhams I was offered a £5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy	1	0	1	0	0	0	0	0	1	0	0
2017-En-10134	How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄	1	0	1	0	0	0	0	0	0	0	0
2017-En-10846	@EagleGiles23 @tgilmore_92 what I miss? 	0	0	0	0	0	0	0	0	1	0	0
2017-En-41517	@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...	0	0	1	0	0	0	0	1	1	0	0
2017-En-10047	Still can't log into my fucking Snapchat #Snapchat 	1	0	1	0	0	0	0	0	0	0	0
2017-En-40559	I don't want perfect. It's too boring and dull.	0	0	0	0	0	0	1	0	0	0	0
2017-En-40527	Cam cannot be serious with that IG post and that stupid ass font he uses. Would've been better to just say nothing.	1	0	1	0	0	0	0	0	0	0	0
2017-En-40060	My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe	1	0	1	1	0	0	0	1	1	0	0
2017-En-10623	@jaybusbee Well, not Archie. No offense but he's kinda old.	1	0	0	0	0	0	0	0	0	0	0
2017-En-20449	Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.	1	0	0	0	0	0	0	1	0	0	0
2017-En-31203	@JackEvans711, you are the best Whiney Jerkass Heel since @IAmJericho's heyday in WCW. \n #LuchaUnderground	0	1	0	0	1	1	1	0	0	0	0
2017-En-10740	I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more	0	0	0	0	1	1	0	0	1	0	0
2017-En-20570	@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂	1	0	0	0	0	0	0	0	0	0	0
2017-En-10211	•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--	1	0	0	0	1	0	0	0	0	0	0
2017-En-10728	@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.	1	0	0	0	1	0	1	0	0	0	0
2017-En-11334	your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)	1	0	0	0	0	0	0	0	0	0	0
2017-En-11339	Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury	1	0	1	0	0	0	0	0	0	0	0
2017-En-10229	Absolutely raging at the changes to CAS, what a joke	1	0	1	0	0	0	0	0	0	0	0
2017-En-30002	Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️	0	1	0	0	1	0	1	0	0	0	0
2017-En-40264	Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression	0	0	0	0	0	0	0	1	1	0	0
2017-En-41145	@bldmovs sadly beautiful photo.	0	0	0	0	1	1	1	0	1	0	0
2017-En-31043	But uncle buck is on tho . #UncleBuck #hilarious	0	0	0	0	1	0	1	0	0	0	0
2017-En-10367	.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying	1	0	0	0	0	0	0	0	0	1	0
2017-En-10263	@carefreeash_ id be fuming	1	0	1	0	0	0	0	0	0	0	0
2017-En-21407	On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy	0	0	0	1	1	0	1	0	0	0	0
2017-En-20662	The #500thTest match would have be a T20 or an ODI if @virendersehwag @B_McCullum42 been in their National Colors #nightmare #hitter  @BCCI	0	0	1	1	0	0	0	0	1	0	0
2017-En-41215	Just because I'm hurting \nDoesn't mean I'm hurt \nDoesn't mean I didn't get \nWhat I deserved \nNo better and no worse #lost  @coldplay	1	0	0	0	0	0	1	0	1	0	0
2017-En-10947	wanna go home and focus up on this game . Don't wanna rage at all	0	0	0	0	1	0	1	0	0	0	0
2017-En-30232	God just replaced my sadness with laughter, can't go the whole day sad ...	0	0	0	0	1	0	1	0	1	0	0
2017-En-21576	@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it #shocking	0	0	1	0	0	0	0	0	0	1	0
2017-En-30753	my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol)	1	1	1	0	0	0	0	0	0	0	0
2017-En-40399	Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.	0	1	0	0	0	0	0	0	0	0	0
2017-En-21411	this girl at my new school is so pretty i am #intimidated	0	0	0	1	1	0	1	0	0	0	0
2017-En-10813	The most important thing to #bestrong is to hold your  #thoughts	0	0	0	0	1	0	1	0	0	0	1
2017-En-40226	I have no clue where my charger is... #lost	0	0	0	1	0	0	0	0	1	0	0
2017-En-10488	Before revenge you feel good after revenge you feel worse 💯 @HillaryClinton	1	0	1	0	0	0	1	0	0	0	0
2017-En-30444	@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao	0	0	0	0	1	0	0	0	0	0	0
2017-En-10153	When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms	1	0	1	0	0	0	0	0	0	0	0
2017-En-21169	The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? #afraid	0	0	0	1	0	0	0	0	0	0	0
2017-En-40826	@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay 	0	0	0	0	0	0	0	0	0	0	0
2017-En-11077	I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.	1	0	1	0	0	0	1	1	1	0	0
2017-En-41532	@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.	0	0	1	1	0	0	0	0	0	0	0
2017-En-10590	@JBCrewdotcom how his own fans insult him	0	0	0	0	0	0	0	0	0	0	0
2017-En-20521	@saltmage I find it less daunting if I know one person at least!	0	0	0	1	0	0	0	0	0	0	0
2017-En-10577	@skinkev let's rage	1	0	0	0	0	0	0	0	0	0	0
2017-En-40566	there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer	1	0	1	0	0	0	0	0	1	0	0
2017-En-40433	@coalese 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂	0	0	0	0	0	0	0	1	1	0	0
2017-En-11472	@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted😬	1	0	1	0	0	1	0	0	0	0	0
2017-En-10268	im on holiday for the next round, fuming!	1	0	0	0	0	0	0	0	0	0	0
2017-En-30798	Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas 	1	0	1	1	0	0	0	1	1	0	0
2017-En-11577	Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming	1	0	1	0	0	0	0	0	0	0	0
2017-En-20029	6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed	1	0	1	1	0	0	0	0	1	0	0
2017-En-40812	@StaceyDavidson_ You're a thief and a liberal mope, investigated by the financial services board for theft of govt retirement funds. THIEF	1	0	1	0	0	0	0	0	0	0	0
2017-En-10624	Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit	0	0	0	0	1	0	1	0	0	1	0
2017-En-20686	@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry	0	1	0	0	1	0	1	0	0	0	1
2017-En-41057	How do you help someone with #depression who doesn't believe they have it and doesn't trust therapists?	0	0	0	0	0	0	0	1	1	0	0
2017-En-40472	@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”	0	0	0	0	0	0	0	0	0	0	0
2017-En-20697	Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue	1	1	1	0	0	0	0	0	0	0	0
2017-En-30718	I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	0	0	0	0	0	0	0	0	1	0	0
2017-En-20501	Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.	0	0	0	1	0	0	0	0	0	0	0
2017-En-21237	Bout ta get my @dontbreathe on up in here! @WarrenTheaters  #icantholdmybreaththatlong	0	1	0	0	1	0	0	0	0	0	0
2017-En-11060	Be quick to #listen, slow to #speak, and slow to #anger.	1	0	0	0	1	0	1	0	0	0	1
2017-En-21851	@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?	0	0	0	1	0	0	0	0	0	0	0
2017-En-31452	Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD	0	1	0	0	1	0	0	0	0	0	0
2017-En-20571	omg i just heard my dads alarm go off have i really been up all this time	1	0	0	1	0	0	0	0	0	1	0
2017-En-11599	Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry	1	0	1	0	0	0	0	0	1	0	0
2017-En-30184	tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo	0	1	0	0	1	0	1	0	0	0	1
2017-En-11360	fuming	1	0	0	0	0	0	0	0	0	0	0
2017-En-20746	@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins	1	0	1	0	0	0	0	1	1	1	0
2017-En-31226	Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo 👏🏻👏🏻	0	0	0	0	1	0	1	0	0	0	0
2017-En-10593	Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone	1	0	1	0	0	0	0	0	0	0	0
2017-En-41132	Lauren Jauregui makes all my problem dissapear it amazes my sadness. She keeps me strong	0	0	0	0	1	0	1	0	1	0	1
2017-En-20253	this Mac update has me some kind of apprehensive.	0	0	0	1	0	0	0	0	0	0	0
2017-En-40121	Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans	0	0	1	0	0	0	0	0	1	0	0
2017-En-20867	Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue	0	1	1	0	0	0	1	0	0	0	0
2017-En-11190	Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset	1	0	0	0	0	0	0	0	1	0	0
2017-En-30324	— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].	0	0	0	0	1	0	0	0	0	0	0
2017-En-31509	Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.	0	0	0	0	1	0	0	0	0	1	1
2017-En-21370	@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via @ScootsyIt	0	1	0	0	1	0	1	0	0	0	0
2017-En-40057	and again dirty and  self loathing attitude  mope talking	1	0	1	0	0	0	0	1	0	0	0
2017-En-30990	@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st 	0	1	0	0	0	0	1	0	0	0	0
2017-En-41136	@BenLeubsdorf @DykstraDame @WSJ idiots are going to sink the economy with free money policies.	1	0	1	0	0	0	0	0	1	0	0
2017-En-41267	@SizweM01 and it's kinda depressing hey!!! 😑	0	0	0	0	0	0	0	1	1	0	0
2017-En-31117	A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS	0	0	0	0	1	0	0	0	0	0	0
2017-En-10050	Im so angry 😂🙃	1	0	1	0	0	0	0	0	0	0	0
2017-En-30551	#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers 💙🙏	0	0	0	0	1	1	1	0	1	0	0
2017-En-30419	@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in	0	0	0	0	1	0	1	0	0	0	0
2017-En-10185	Why are people that don't have iPhones so bitter about iPhones???? Can someone explain	1	1	1	1	0	0	0	1	1	0	0
2017-En-11660	kenny - where were you born\nme - washington\nkenny - you fucking liar you were born in the fiery pits of hell	1	0	1	0	0	0	0	0	0	0	0
2017-En-21686	Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing	1	0	1	1	0	0	0	0	1	0	0
2017-En-30800	As the birds begin to chirp, I try to sleep. #Jetlag	0	0	0	0	0	0	0	0	0	0	0
2017-En-10015	Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing	1	0	1	0	0	0	0	0	0	0	0
2017-En-40116	@GoPro your UX online is appalling! No clear save button, not being able to use any generic TLD's #unhappy	1	0	1	0	0	0	0	0	1	0	0
2017-En-20921	Omg he kissed her🙈 #shy #w	0	0	0	1	1	0	0	0	0	0	0
2017-En-10387	#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen	1	0	1	0	0	0	0	0	0	0	0
2017-En-11511	How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended	1	0	1	0	0	0	0	0	0	0	0
2017-En-20252	@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?	1	0	1	1	0	0	0	1	0	0	0
2017-En-20100	And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life	1	0	1	1	0	0	0	0	0	0	0
2017-En-40933	@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?	1	0	1	0	0	0	0	1	1	0	0
2017-En-10709	@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))	1	0	0	0	1	1	1	0	0	0	0
2017-En-11531	@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?	1	0	1	0	0	0	0	0	1	0	0
2017-En-11574	@Matt_Lat fuming ain't the word	1	0	1	0	0	0	0	0	0	0	0
2017-En-30568	At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at	0	0	0	0	1	1	1	0	0	0	0
2017-En-31213	@SquishyJiminie aww thank you!! I'm definitely feeling much better today and your messages cheer me up too ☺️	0	0	0	0	1	1	0	0	0	0	0
